@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
75,67,67,24,0,-13,94,-94,3,-29,-21,-59,93,-122,-106,-118,-155,sitting
31,71,83,28,4,4,69,-61,-19,8,-24,72,65,-99,-94,-114,-178,sitting
31,71,83,28,4,3,72,-63,-22,8,-25,81,74,-143,-102,-115,-192,sitting
28,58,55,22,0,-11,94,-103,-280,-244,-377,66,184,-66,-154,-85,-157,walking
75,67,67,24,0,-16,99,-143,-23,89,-101,36,116,-106,-186,-89,-140,walking
31,71,83,28,4,-10,94,-133,-16,91,-126,27,120,-76,-175,-72,-152,standing
31,71,83,28,4,-9,93,-129,18,89,-133,46,116,-75,-184,-72,-151,standing
31,71,83,28,4,-7,95,-113,60,45,-121,26,124,-85,-164,-73,-161,standing
28,58,55,22,0,-13,103,-158,-476,-499,-600,21,102,-52,-279,-76,-141,standingup
31,71,83,28,4,-28,70,-122,-5,83,-114,23,76,-116,-200,-84,-171,walking
31,71,83,28,4,-26,92,-127,-432,-457,-515,17,120,-78,-164,-100,-130,standingup
46,62,75,28,6,-11,102,-105,-15,89,-104,-12,138,-78,-175,-96,-162,walking
31,71,83,28,4,4,68,-62,-25,-32,-26,68,61,-96,-92,-134,-169,sitting
31,71,83,28,4,0,66,-65,-24,-29,-26,62,55,-103,-95,-126,-166,sitting
46,62,75,28,6,-12,92,-98,0,78,-124,16,104,-90,-164,-101,-159,standing
46,62,75,28,6,-4,105,-102,4,88,-114,25,95,-85,-164,-104,-172,walking
31,71,83,28,4,2,69,-63,-35,-7,-26,73,66,-98,-91,-115,-175,sitting
31,71,83,28,4,-4,98,-121,11,94,-126,32,120,-80,-176,-71,-158,standing
75,67,67,24,0,-6,107,-145,65,20,-216,4,132,-111,-219,-90,-140,walking
31,71,83,28,4,3,71,-63,-26,2,-25,86,79,-139,-99,-120,-191,sitting
46,62,75,28,6,-1,87,-47,-21,22,-18,11,108,-91,-165,-95,-151,sitting
28,58,55,22,0,-9,97,-118,-7,-9,-10,11,93,-37,-213,-97,-141,standingup
31,71,83,28,4,-5,97,-120,8,93,-136,32,123,-80,-182,-73,-156,standing
28,58,55,22,0,-18,88,-137,-489,-513,-612,39,212,-111,-160,-90,-158,walking
46,62,75,28,6,0,100,-63,-9,22,-12,-13,104,-91,-156,-99,-144,sitting
28,58,55,22,0,-1,101,-93,4,87,-125,29,104,-80,-190,-80,-156,standing
28,58,55,22,0,-1,102,-97,12,89,-122,47,101,-79,-197,-88,-157,standing
31,71,83,28,4,-6,87,-98,-468,-491,-591,-12,239,-34,-202,-82,-158,walking
75,67,67,24,0,-10,96,-100,-16,-16,-21,-64,84,-131,-97,-145,-138,sitting
28,58,55,22,0,0,104,-110,-493,-516,-616,3,132,-124,-177,-80,-179,walking
46,62,75,28,6,3,100,-95,18,47,-118,0,108,-84,-177,-94,-169,walking
28,58,55,22,0,7,125,-113,17,-26,0,15,99,-50,-236,-86,-117,standingup
46,62,75,28,6,-6,102,-88,-6,82,-122,29,108,-96,-183,-92,-153,standing
28,58,55,22,0,4,106,-134,-486,-509,-609,29,154,-113,-164,-62,-163,walking
31,71,83,28,4,4,70,-61,-23,-30,-23,63,56,-93,-92,-134,-170,sitting
46,62,75,28,6,-8,93,-86,-6,69,-118,18,101,-68,-154,-101,-153,standing
31,71,83,28,4,-28,138,-108,-485,-507,-607,144,133,-17,-233,-75,-166,walking
28,58,55,22,0,-12,121,-125,-492,-516,-616,48,114,-136,-179,-97,-173,walking
31,71,83,28,4,-4,94,-116,-133,-165,-325,20,124,-96,-230,-81,-181,walking
28,58,55,22,0,-17,125,-106,-493,-516,-616,-10,259,-76,-175,-72,-165,walking
46,62,75,28,6,-23,61,-104,-36,95,-132,19,172,-83,-155,-54,-163,walking
46,62,75,28,6,-12,94,-82,2,74,-114,39,81,-83,-184,-90,-152,standingup
28,58,55,22,0,-27,37,-36,-245,-218,-327,27,107,-88,-147,-94,-171,sitting
28,58,55,22,0,-39,65,-140,-492,-515,-615,61,180,-158,-180,-41,-163,walking
46,62,75,28,6,-6,96,-84,3,70,-113,27,105,-84,-157,-100,-153,standing
28,58,55,22,0,7,109,-87,-256,-355,-428,11,98,-48,-208,-87,-151,standingup
28,58,55,22,0,-2,101,-94,1,84,-127,27,102,-82,-193,-84,-160,standing
28,58,55,22,0,-21,119,-118,-493,-514,-616,-91,173,-78,-168,-65,-170,walking
28,58,55,22,0,-1,100,-95,-8,81,-128,43,99,-63,-188,-86,-159,standing
31,71,83,28,4,-44,113,-129,63,87,-172,0,119,-92,-209,-62,-145,walking
46,62,75,28,6,-9,93,-93,-4,72,-123,14,105,-86,-161,-101,-160,standing
28,58,55,22,0,-5,97,-112,-382,-447,-549,25,119,-130,-199,-85,-177,walking
28,58,55,22,0,-3,101,-98,11,85,-126,34,103,-87,-193,-90,-164,standing
46,62,75,28,6,-6,64,-56,-10,13,-37,-1,94,-73,-163,-106,-171,sitting
46,62,75,28,6,-4,99,-83,4,73,-112,23,104,-84,-164,-102,-154,standing
28,58,55,22,0,-3,103,-97,2,83,-128,39,94,-91,-190,-80,-157,standing
46,62,75,28,6,0,93,-48,-20,23,-12,10,108,-93,-161,-98,-153,sitting
75,67,67,24,0,-8,97,-100,-8,-25,-21,-74,79,-98,-104,-119,-144,sitting
28,58,55,22,0,-25,32,-26,-189,-216,-329,39,107,-101,-164,-92,-171,sitting
46,62,75,28,6,-7,103,-98,4,84,-123,20,108,-95,-177,-90,-157,standing
28,58,55,22,0,-28,38,-29,-217,-226,-346,38,107,-102,-160,-94,-166,sitting
31,71,83,28,4,-15,93,-125,8,87,-143,33,117,-81,-172,-78,-158,standing
46,62,75,28,6,-6,97,-86,3,72,-114,23,104,-85,-166,-102,-156,standing
28,58,55,22,0,-26,30,-19,-256,-371,-450,26,109,-87,-153,-93,-170,sitting
31,71,83,28,4,4,71,-62,-22,9,-24,81,74,-143,-99,-119,-187,sitting
31,71,83,28,4,-17,76,-104,-269,-285,-385,-6,109,-85,-129,-110,-127,sittingdown
31,71,83,28,4,-37,123,-137,71,76,-188,18,117,-127,-235,-64,-160,walking
46,62,75,28,6,-4,106,-103,7,89,-124,24,108,-96,-184,-89,-158,standing
31,71,83,28,4,0,68,-64,-24,-31,-25,66,60,-99,-87,-127,-153,sitting
46,62,75,28,6,11,121,-134,-5,89,-106,-7,194,-127,-179,-105,-139,walking
31,71,83,28,4,-18,85,-115,-1,89,-132,36,163,-53,-204,-86,-173,walking
28,58,55,22,0,-8,101,-167,-493,-516,-616,2,93,-38,-240,-106,-147,standingup
46,62,75,28,6,-5,106,-95,8,91,-121,27,107,-99,-178,-91,-159,standing
31,71,83,28,4,-3,92,-90,-377,-416,-539,-17,112,-74,-160,-115,-110,sittingdown
46,62,75,28,6,-10,92,-99,-1,74,-121,17,104,-89,-153,-103,-156,standing
31,71,83,28,4,-6,96,-111,63,41,-122,23,123,-86,-158,-76,-160,standing
28,58,55,22,0,-19,34,-22,-29,-28,-32,29,107,-80,-150,-93,-161,sitting
28,58,55,22,0,-4,101,-104,5,83,-131,38,103,-84,-192,-87,-160,standing
31,71,83,28,4,-15,91,-130,-3,88,-142,35,125,-75,-173,-71,-151,standing
31,71,83,28,4,-4,97,-125,455,91,-139,31,120,-79,-174,-73,-153,standing
28,58,55,22,0,16,129,-119,-493,-516,-616,25,200,-115,-213,-92,-151,walking
28,58,55,22,0,-8,97,-106,-493,-515,-616,29,156,-111,-159,-90,-170,walking
31,71,83,28,4,-21,85,-164,-274,-304,-386,-15,96,-73,-193,-84,-122,standingup
46,62,75,28,6,-4,95,-98,16,66,-109,0,111,-91,-164,-93,-151,walking
46,62,75,28,6,-8,94,-72,6,12,-11,46,100,-63,-178,-88,-150,standingup
28,58,55,22,0,-24,118,-165,-407,-440,-525,-83,132,-184,-175,-60,-169,walking
46,62,75,28,6,-10,95,-96,0,74,-123,20,104,-89,-160,-104,-156,standing
31,71,83,28,4,-4,96,-129,10,90,-121,25,127,-81,-175,-69,-159,standing
31,71,83,28,4,5,69,-61,-18,7,-24,72,65,-99,-90,-119,-164,sitting
31,71,83,28,4,1,66,-67,-14,-35,-25,68,61,-99,-86,-125,-163,sitting
28,58,55,22,0,-10,90,-116,-460,-484,-583,42,21,-130,-165,-78,-167,walking
46,62,75,28,6,-4,77,-34,-1,21,-33,4,94,-69,-151,-109,-164,sitting
28,58,55,22,0,-7,123,-94,-492,-516,-615,36,134,-120,-169,-61,-175,walking
28,58,55,22,0,-17,37,-23,-20,-29,-27,30,107,-80,-144,-94,-164,sitting
46,62,75,28,6,-9,95,-98,-3,70,-123,14,105,-88,-160,-99,-158,standing
46,62,75,28,6,-4,101,-76,5,70,-112,28,104,-83,-160,-104,-154,standing
28,58,55,22,0,-18,98,-139,-479,-502,-601,47,125,-137,-176,-70,-168,walking
31,71,83,28,4,-6,92,-107,52,41,-108,17,121,-82,-164,-93,-129,standing
31,71,83,28,4,3,69,-63,-36,-7,-28,66,59,-103,-98,-119,-186,sitting
31,71,83,28,4,3,69,-61,-23,-26,-23,62,55,-102,-96,-127,-165,sitting
46,62,75,28,6,-17,112,-88,-33,97,-131,-63,235,1,-132,-108,-167,walking
28,58,55,22,0,0,104,-94,0,89,-121,36,92,-69,-192,-92,-160,standing
46,62,75,28,6,-6,105,-92,-3,88,-123,26,107,-92,-179,-91,-154,standing
28,58,55,22,0,-17,74,-142,-492,-516,-616,39,152,-123,-180,-41,-177,walking
31,71,83,28,4,0,67,-65,-25,6,-28,82,75,-142,-98,-117,-184,sitting
75,67,67,24,0,0,88,-147,4,57,-94,-2,117,-123,-181,-83,-163,walking
46,62,75,28,6,-5,75,-35,-3,21,-34,4,95,-69,-152,-109,-164,sitting
28,58,55,22,0,-1,101,-96,4,84,-127,16,90,-98,-195,-86,-164,standing
46,62,75,28,6,-6,99,-85,-11,87,-113,13,62,-99,-162,-99,-153,walking
46,62,75,28,6,-5,76,-34,-2,21,-33,5,96,-68,-149,-107,-163,sitting
46,62,75,28,6,-11,92,-95,-9,68,-126,10,101,-70,-155,-104,-156,standing
28,58,55,22,0,-13,83,-121,-493,-516,-615,42,128,-138,-192,-70,-177,walking
31,71,83,28,4,1,63,-62,-36,-25,-28,71,64,-109,-85,-145,-159,sitting
46,62,75,28,6,-5,67,-45,-6,19,-34,0,94,-76,-162,-109,-169,sitting
31,71,83,28,4,0,66,-65,-21,5,-26,67,60,-102,-97,-115,-180,sitting
31,71,83,28,4,4,70,-62,-35,-6,-27,65,58,-103,-98,-119,-186,sitting
31,71,83,28,4,-5,96,-108,15,91,-118,24,123,-86,-164,-80,-144,standing
31,71,83,28,4,2,53,-116,71,26,-163,7,120,-87,-212,-49,-177,walking
28,58,55,22,0,-3,81,-170,14,33,-15,13,109,-121,-287,-96,-155,sittingdown
46,62,75,28,6,-11,92,-99,1,70,-124,19,104,-88,-150,-105,-158,standing
31,71,83,28,4,8,72,-58,-22,-28,-22,69,62,-95,-90,-134,-169,sitting
28,58,55,22,0,-2,97,-111,-467,-490,-590,19,160,-131,-169,-83,-171,walking
46,62,75,28,6,-10,96,-94,1,75,-121,18,103,-90,-163,-106,-157,standing
46,62,75,28,6,-2,97,-64,-14,19,-15,-13,104,-90,-139,-108,-146,sitting
28,58,55,22,0,-28,29,-30,-205,-222,-341,38,107,-101,-158,-91,-166,sitting
31,71,83,28,4,-8,94,-115,15,88,-123,22,124,-84,-169,-72,-155,standing
75,67,67,24,0,-12,92,-158,-3,92,-96,15,122,-107,-196,-81,-150,standing
75,67,67,24,0,-10,93,-153,-6,88,-90,15,123,-107,-204,-76,-163,standing
31,71,83,28,4,-8,94,-121,4,89,-140,32,117,-83,-173,-77,-159,standing
31,71,83,28,4,-4,99,-112,4,90,-144,31,119,-82,-178,-76,-161,standing
46,62,75,28,6,19,92,-10,15,29,-28,25,101,-56,-140,-101,-147,sitting
46,62,75,28,6,-8,164,-137,-17,98,-5,-7,123,-90,-160,-86,-174,walking
28,58,55,22,0,0,102,-95,4,88,-120,27,105,-83,-196,-86,-162,standing
46,62,75,28,6,-10,89,-72,1,11,-17,28,99,-83,-180,-95,-157,standingup
28,58,55,22,0,-28,29,-20,-257,-371,-451,28,109,-86,-152,-92,-169,sitting
28,58,55,22,0,-27,29,-19,-256,-370,-449,27,109,-87,-151,-93,-170,sitting
46,62,75,28,6,31,103,12,15,36,-26,28,101,-41,-135,-100,-145,sitting
28,58,55,22,0,-1,79,-125,-376,-444,-551,87,85,-91,-126,-55,-146,walking
31,71,83,28,4,4,68,-61,-18,9,-27,65,58,-104,-97,-124,-170,sitting
46,62,75,28,6,2,90,-48,-21,22,-17,7,107,-91,-165,-95,-157,sitting
31,71,83,28,4,4,73,-62,-24,-30,-22,64,58,-100,-89,-127,-156,sitting
46,62,75,28,6,19,92,-10,15,30,-27,25,100,-58,-140,-102,-148,sitting
46,62,75,28,6,-12,76,-112,-46,86,-125,-39,142,-124,-179,-121,-161,walking
46,62,75,28,6,-6,95,-85,3,68,-115,25,104,-85,-158,-100,-153,standing
28,58,55,22,0,-13,47,-21,-7,-21,-24,29,107,-80,-146,-95,-166,sitting
31,71,83,28,4,-4,95,-117,5,92,-133,26,118,-80,-172,-77,-162,standing
31,71,83,28,4,17,116,-113,-15,95,-116,0,161,-64,-232,-88,-165,walking
75,67,67,24,0,-15,84,-159,-35,81,-81,7,71,-131,-195,-104,-145,walking
46,62,75,28,6,4,84,-19,6,26,-31,18,98,-63,-148,-106,-152,sitting
28,58,55,22,0,-2,108,-93,6,89,-123,30,101,-91,-196,-86,-163,standing
75,67,67,24,0,2,91,-139,15,73,-23,10,124,-118,-208,-82,-161,walking
31,71,83,28,4,-6,94,-113,17,90,-123,23,123,-84,-170,-71,-157,standing
28,58,55,22,0,-22,35,-21,-178,-199,-321,39,107,-102,-164,-92,-171,sitting
28,58,55,22,0,-33,20,-27,-285,-377,-460,27,109,-86,-148,-94,-170,sitting
28,58,55,22,0,-4,102,-96,8,88,-121,32,104,-85,-195,-92,-164,standing
75,67,67,24,0,-18,87,-161,-6,88,-97,15,123,-105,-192,-77,-145,standing
75,67,67,24,0,-11,92,-155,-9,90,-95,18,123,-108,-146,-94,-137,standing
28,58,55,22,0,-27,23,-26,-257,-356,-343,37,108,-102,-164,-90,-169,sitting
28,58,55,22,0,11,116,-112,-492,-516,-615,27,127,-126,-179,-73,-181,walking
31,71,83,28,4,-9,92,-128,22,92,-122,68,231,-113,-212,-40,-148,walking
28,58,55,22,0,2,101,-100,1,84,-125,10,83,-98,-200,-81,-160,standing
46,62,75,28,6,8,110,-90,-1,83,-98,78,43,-142,-197,-97,-167,walking
75,67,67,24,0,-17,90,-161,-8,91,-101,21,126,-100,-187,-74,-151,standing
28,58,55,22,0,11,112,-114,-438,-461,-561,26,127,-129,-176,-76,-179,walking
31,71,83,28,4,5,72,-61,-22,-25,-22,65,57,-101,-93,-128,-166,sitting
28,58,55,22,0,-6,81,-138,-9,56,-51,6,87,-145,-218,-131,-121,sittingdown
75,67,67,24,0,-24,123,-153,-19,93,-95,27,106,-117,-193,-100,-153,walking
28,58,55,22,0,-29,16,-32,-261,-233,-335,38,108,-102,-161,-90,-166,sitting
31,71,83,28,4,-44,119,-152,-463,-493,-593,100,278,-64,-212,-78,-161,walking
31,71,83,28,4,5,70,-60,-18,8,-23,71,63,-100,-96,-117,-181,sitting
46,62,75,28,6,-7,101,-101,4,82,-121,23,108,-98,-184,-90,-159,standing
31,71,83,28,4,-32,115,-138,-46,-65,-259,20,119,-82,-211,-76,-156,walking
31,71,83,28,4,0,69,-65,-23,6,-27,90,83,-137,-95,-109,-185,sitting
46,62,75,28,6,-7,99,-92,-8,86,-110,43,31,-122,-160,-106,-141,walking
31,71,83,28,4,3,69,-63,-36,-7,-27,66,58,-103,-99,-118,-181,sitting
46,62,75,28,6,-11,90,-94,-5,71,-120,14,104,-88,-162,-100,-160,standing
46,62,75,28,6,-7,62,-54,-11,12,-40,-4,92,-75,-167,-108,-172,sitting
31,71,83,28,4,-10,97,-125,-13,94,-123,16,120,-82,-176,-78,-154,standing
31,71,83,28,4,-12,86,-164,8,94,-118,31,118,-81,-187,-70,-174,standing
31,71,83,28,4,-10,97,-131,-15,92,-129,30,124,-72,-168,-72,-149,standing
46,62,75,28,6,-2,109,-101,6,88,-125,25,107,-99,-178,-89,-160,standing
31,71,83,28,4,-9,92,-133,11,91,-123,21,122,-85,-188,-74,-153,standing
46,62,75,28,6,22,108,-22,16,27,-31,15,100,-62,-147,-101,-158,sittingdown
28,58,55,22,0,0,71,-135,8,52,-71,21,104,-59,-246,-110,-159,standingup
28,58,55,22,0,-23,19,-23,-228,-215,-322,38,108,-102,-159,-90,-166,sitting
46,62,75,28,6,-7,102,-65,4,76,-120,25,106,-86,-155,-95,-152,standing
28,58,55,22,0,-1,80,-146,21,80,-50,11,110,-131,-210,-103,-163,sittingdown
75,67,67,24,0,-5,80,-179,-26,31,-33,-10,117,-94,-242,-87,-144,sittingdown
31,71,83,28,4,2,70,-62,-23,-28,-25,61,54,-103,-96,-127,-167,sitting
31,71,83,28,4,2,95,-114,25,82,-111,24,120,-75,-160,-78,-143,standingup
28,58,55,22,0,-21,38,-22,-175,-196,-318,39,107,-102,-165,-92,-172,sitting
28,58,55,22,0,10,95,-134,-491,-514,-615,9,87,-32,-289,-92,-150,standingup
46,62,75,28,6,-6,100,-93,-55,106,-42,10,107,-89,-187,-104,-171,walking
46,62,75,28,6,14,89,-15,11,28,-30,21,99,-63,-143,-105,-152,sitting
28,58,55,22,0,-6,114,-96,-492,-515,-615,-81,197,-116,-167,-70,-165,walking
28,58,55,22,0,8,107,-99,-491,-515,-616,22,105,-97,-200,-86,-166,standing
46,62,75,28,6,8,106,-85,-7,90,-39,11,108,-79,-168,-96,-164,walking
28,58,55,22,0,-13,115,-131,-390,-412,-512,-36,153,-91,-175,-68,-159,walking
46,62,75,28,6,-6,71,-39,-5,20,-34,2,94,-73,-156,-109,-166,sitting
28,58,55,22,0,-27,26,-24,-180,-192,-330,38,107,-102,-161,-92,-166,sitting
28,58,55,22,0,-14,42,-14,-10,-20,-20,6,95,-81,-146,-94,-169,sitting
31,71,83,28,4,-14,110,-113,-40,88,-32,4,126,-90,-219,-69,-195,walking
46,62,75,28,6,-5,90,-98,13,84,-103,47,48,-50,-189,-107,-160,standingup
46,62,75,28,6,-5,76,-32,-2,22,-32,6,95,-68,-152,-108,-163,sitting
31,71,83,28,4,-11,94,-115,18,87,-126,26,123,-84,-167,-74,-161,standing
31,71,83,28,4,4,71,-60,-22,-25,-21,66,58,-101,-92,-127,-164,sitting
46,62,75,28,6,1,90,-47,-17,23,-15,14,107,-92,-160,-94,-159,sitting
46,62,75,28,6,-3,106,-56,7,73,-116,42,107,-78,-146,-97,-144,standing
46,62,75,28,6,-12,93,-102,-1,77,-124,16,104,-90,-161,-102,-156,standing
31,71,83,28,4,-11,91,-135,10,90,-125,21,121,-85,-189,-75,-152,standing
31,71,83,28,4,7,72,-57,-16,10,-22,66,58,-104,-98,-124,-173,sitting
31,71,83,28,4,5,70,-60,-34,-5,-25,66,59,-103,-98,-120,-186,sitting
46,62,75,28,6,14,118,-96,5,108,-18,8,109,-90,-179,-105,-172,walking
31,71,83,28,4,-11,89,-115,2,94,-103,10,120,-85,-148,-111,-124,sittingdown
46,62,75,28,6,1,90,-46,-18,22,-16,15,108,-92,-161,-94,-159,sitting
31,71,83,28,4,-3,96,-106,15,91,-117,22,123,-86,-159,-81,-143,standing
31,71,83,28,4,-9,95,-131,-14,92,-127,1,124,-73,-173,-70,-151,standing
28,58,55,22,0,-6,94,-111,-492,-515,-616,6,130,-129,-176,-80,-183,walking
31,71,83,28,4,-10,95,-112,42,47,-126,26,122,-83,-162,-74,-159,standing
46,62,75,28,6,2,104,-94,14,88,-106,13,106,-68,-155,-92,-156,sittingdown
28,58,55,22,0,7,84,-156,-6,62,-50,-20,67,-88,-266,-92,-151,standingup
31,71,83,28,4,-11,95,-127,0,90,-141,29,119,-84,-178,-78,-156,standing
28,58,55,22,0,0,103,-97,5,88,-116,-85,-31,-195,-207,-86,-162,standing
75,67,67,24,0,-10,94,-100,-22,-16,-23,-67,83,-126,-96,-144,-150,sitting
31,71,83,28,4,-39,112,-154,-483,-505,-605,-50,338,152,-194,-64,-168,walking
46,62,75,28,6,0,91,-50,-21,22,-16,12,109,-90,-165,-95,-152,sitting
28,58,55,22,0,2,101,-83,-4,87,-122,25,95,-53,-197,-87,-159,standing
28,58,55,22,0,-12,117,-109,-493,-516,-616,54,199,-47,-168,-82,-158,walking
28,58,55,22,0,-20,32,-25,-21,-27,-27,28,106,-80,-146,-95,-164,sitting
28,58,55,22,0,-23,20,-22,-223,-210,-320,37,107,-101,-160,-90,-166,sitting
31,71,83,28,4,6,70,-58,-17,10,-22,68,60,-103,-96,-124,-171,sitting
46,62,75,28,6,-13,91,-100,-1,70,-123,15,104,-88,-160,-102,-157,standing
75,67,67,24,0,-44,143,-180,-33,126,-88,-69,144,-58,-195,-89,-144,walking
28,58,55,22,0,-7,96,-106,-492,-516,-616,55,122,-92,-182,-85,-166,walking
46,62,75,28,6,-7,103,-82,3,81,-119,21,104,-88,-159,-101,-156,standing
28,58,55,22,0,-43,106,-126,-492,-515,-615,12,122,-144,-167,-90,-175,walking
31,71,83,28,4,2,70,-61,-22,-26,-21,68,61,-98,-90,-123,-161,sitting
28,58,55,22,0,-8,99,-99,9,84,-128,43,107,-84,-182,-80,-152,standing
31,71,83,28,4,-9,92,-115,18,86,-124,24,124,-85,-168,-72,-162,standing
31,71,83,28,4,21,91,-107,-46,0,-33,73,66,-59,-701,-111,-171,standingup
46,62,75,28,6,-7,101,-99,4,81,-124,23,108,-97,-178,-89,-161,standing
31,71,83,28,4,-19,89,-112,-9,96,-121,67,226,-61,-209,-79,-177,walking
46,62,75,28,6,16,102,-48,11,28,-20,10,103,-64,-142,-99,-157,sittingdown
31,71,83,28,4,-12,88,-87,-364,-374,-514,-4,121,-89,-134,-142,-109,sittingdown
46,62,75,28,6,-4,77,-27,2,24,-30,6,95,-68,-153,-109,-162,sitting
31,71,83,28,4,1,67,-60,-37,-26,-27,70,63,-108,-92,-137,-163,sitting
46,62,75,28,6,-2,102,-88,16,74,-69,20,108,-107,-182,-87,-166,standing
31,71,83,28,4,2,74,-104,-58,-21,-54,55,48,-74,-120,-113,-175,standingup
28,58,55,22,0,2,103,-90,-3,89,-119,46,98,-60,-186,-81,-152,standing
28,58,55,22,0,-1,103,-96,7,84,-125,34,108,-78,-192,-82,-158,standing
46,62,75,28,6,16,78,-123,30,115,-124,-56,165,-26,-154,-68,-162,walking
46,62,75,28,6,1,102,-85,-22,79,-81,9,109,-89,-168,-100,-171,walking
28,58,55,22,0,16,77,-126,-492,-516,-616,67,123,-122,-169,-59,-170,walking
28,58,55,22,0,-1,102,-86,-4,85,-126,27,99,-47,-189,-81,-154,standing
31,71,83,28,4,-4,99,-123,4,92,-138,31,118,-82,-177,-77,-159,standing
31,71,83,28,4,0,88,-174,-33,45,-69,-7,105,-54,-239,-74,-161,standingup
46,62,75,28,6,-1,90,-50,-22,22,-19,12,108,-89,-164,-94,-152,sitting
31,71,83,28,4,-2,125,-120,-474,-496,-596,42,228,145,-202,-83,-175,walking
46,62,75,28,6,3,137,-94,-31,140,-95,-153,168,31,-160,-96,-154,walking
46,62,75,28,6,-1,88,-47,-21,21,-19,12,108,-88,-164,-95,-150,sitting
28,58,55,22,0,-13,100,-110,-492,-515,-616,32,110,-87,-188,-89,-173,walking
46,62,75,28,6,-10,83,-102,4,74,-81,21,88,-89,-210,-100,-158,standingup
46,62,75,28,6,-6,101,-82,37,82,-111,4,107,-96,-178,-87,-167,standing
28,58,55,22,0,-10,100,-107,-4,88,-107,25,110,-124,-243,-109,-135,sittingdown
46,62,75,28,6,-24,118,-133,27,105,-98,-159,166,77,-156,-79,-151,walking
28,58,55,22,0,-28,28,-24,-191,-204,-332,38,107,-101,-163,-93,-167,sitting
31,71,83,28,4,3,70,-61,-22,-27,-23,61,54,-103,-96,-128,-167,sitting
28,58,55,22,0,-29,17,-32,-254,-225,-333,38,107,-102,-159,-90,-166,sitting
31,71,83,28,4,-21,66,-146,34,91,-114,48,188,-93,-227,-94,-162,walking
31,71,83,28,4,-13,95,-127,-2,90,-141,30,118,-81,-174,-76,-158,standing
28,58,55,22,0,3,149,-133,-493,-515,-616,32,141,-119,-161,-58,-173,walking
31,71,83,28,4,-17,90,-110,-1,89,-115,13,107,-73,-154,-74,-177,standingup
28,58,55,22,0,-5,101,-100,6,84,-131,8,83,-102,-196,-81,-156,standing
28,58,55,22,0,1,92,-183,20,44,-7,-334,-450,-598,-231,-89,-137,standingup
31,71,83,28,4,4,68,-60,-18,8,-24,72,65,-99,-92,-119,-165,sitting
28,58,55,22,0,-29,27,-23,-264,-372,-452,27,108,-88,-154,-93,-170,sitting
31,71,83,28,4,1,64,-61,-38,-25,-27,71,65,-109,-84,-141,-160,sitting
31,71,83,28,4,-5,96,-124,3,91,-137,28,120,-87,-169,-77,-163,standing
46,62,75,28,6,-9,102,-96,4,82,-125,21,107,-95,-180,-90,-158,standing
46,62,75,28,6,-6,102,-58,-5,67,-119,19,103,-64,-152,-98,-152,standing
31,71,83,28,4,2,65,-61,-36,-24,-27,75,68,-103,-84,-132,-162,sitting
28,58,55,22,0,-8,97,-186,14,24,-16,7,112,-117,-242,-102,-131,sittingdown
31,71,83,28,4,-13,96,-113,-382,-430,-535,4,118,-79,-175,-86,-138,sittingdown
31,71,83,28,4,5,68,-61,-25,-32,-25,68,62,-95,-91,-134,-171,sitting
46,62,75,28,6,1,90,-46,-18,23,-16,10,108,-91,-166,-93,-157,sitting
75,67,67,24,0,-10,94,-90,-10,-24,-21,-69,84,-103,-74,-146,-156,sitting
28,58,55,22,0,-31,27,-32,-282,-359,-364,29,110,-101,-153,-93,-162,sitting
31,71,83,28,4,-1,94,-117,-403,-471,-574,19,125,-100,-228,-87,-177,walking
28,58,55,22,0,-4,103,-94,3,87,-122,21,93,-93,-199,-89,-160,standing
31,71,83,28,4,-25,117,-106,-482,-504,-605,-120,151,-81,-200,-73,-163,walking
28,58,55,22,0,-31,29,-31,-279,-361,-369,29,109,-102,-157,-94,-162,sitting
75,67,67,24,0,-10,96,-99,-9,-23,-20,-73,79,-96,-104,-130,-145,sitting
31,71,83,28,4,0,76,-126,-491,-514,-614,23,124,-98,-205,-62,-157,walking
28,58,55,22,0,-4,101,-100,9,85,-127,39,107,-83,-187,-83,-159,standing
28,58,55,22,0,-3,101,-99,12,87,-124,36,106,-86,-191,-86,-161,standing
31,71,83,28,4,-13,94,-146,-478,-502,-599,-3,124,-81,-177,-94,-147,sittingdown
75,67,67,24,0,-3,92,-118,-18,88,-102,17,122,-102,-196,-84,-144,standingup
46,62,75,28,6,18,101,-71,26,72,-54,15,105,-70,-181,-106,-157,sittingdown
28,58,55,22,0,-6,122,-162,-491,-513,-614,15,96,-51,-227,-87,-131,standingup
46,62,75,28,6,-10,103,-126,11,40,-59,14,70,-86,-218,-95,-165,standingup
46,62,75,28,6,1,112,-83,2,76,-74,-1,111,-88,-155,-102,-148,walking
46,62,75,28,6,-16,114,-91,-9,92,-120,-45,197,25,-150,-97,-156,walking
46,62,75,28,6,-4,100,-103,27,101,-96,5,105,-81,-169,-68,-160,walking
