@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
31,71,83,28,4,-61,140,-149,68,57,-198,12,123,-109,-201,-88,-151,walking
46,62,75,28,6,-4,88,-94,1,77,-107,26,101,-101,-172,-96,-166,walking
28,58,55,22,0,-10,103,-94,-491,-515,-614,13,99,-109,-193,-88,-171,standing
28,58,55,22,0,-3,102,-95,3,82,-135,27,108,-74,-192,-81,-159,standing
75,67,67,24,0,21,120,-158,4,53,-187,7,129,-115,-216,-89,-149,walking
31,71,83,28,4,0,68,-64,-35,-8,-27,68,61,-100,-94,-116,-180,sitting
28,58,55,22,0,1,104,-94,-2,89,-119,36,95,-65,-191,-93,-161,standing
46,62,75,28,6,-2,112,-103,13,92,-121,24,108,-96,-194,-89,-158,standing
75,67,67,24,0,-10,97,-102,-11,-18,-21,-66,86,-105,-101,-144,-133,sitting
28,58,55,22,0,-2,74,-130,-491,-514,-614,16,101,-46,-245,-102,-156,standingup
46,62,75,28,6,3,91,-46,-19,23,-13,10,107,-94,-164,-95,-155,sitting
31,71,83,28,4,-14,96,-137,8,89,-128,4,120,-81,-156,-77,-173,standingup
31,71,83,28,4,-4,91,-111,-491,-515,-614,16,122,-85,-211,-88,-184,walking
28,58,55,22,0,-2,77,-130,-492,-515,-614,10,100,-43,-231,-92,-158,standingup
75,67,67,24,0,-10,96,-101,-17,-16,-21,-66,83,-130,-101,-145,-138,sitting
28,58,55,22,0,-15,36,-17,-17,-24,-27,29,107,-81,-153,-93,-161,sitting
31,71,83,28,4,0,69,-65,-24,7,-26,90,83,-138,-95,-110,-184,sitting
31,71,83,28,4,5,72,-60,-22,-29,-22,62,55,-103,-93,-133,-167,sitting
31,71,83,28,4,-4,98,-121,2,92,-135,28,122,-83,-175,-71,-157,standing
28,58,55,22,0,-24,36,-26,-188,-208,-322,39,107,-102,-164,-92,-171,sitting
28,58,55,22,0,-25,18,-25,-249,-242,-329,38,107,-102,-162,-91,-167,sitting
46,62,75,28,6,1,109,-11,4,78,-111,37,112,-78,-137,-82,-145,standing
31,71,83,28,4,-9,96,-124,1,91,-140,28,119,-83,-177,-77,-155,standing
28,58,55,22,0,-3,103,-100,13,88,-124,38,108,-84,-185,-80,-154,standing
28,58,55,22,0,1,101,-88,-9,83,-126,33,95,-47,-191,-82,-154,standing
28,58,55,22,0,-28,29,-30,-209,-220,-339,38,108,-101,-157,-91,-166,sitting
28,58,55,22,0,-24,32,-27,-185,-204,-320,39,107,-102,-164,-92,-172,sitting
31,71,83,28,4,-17,97,-113,-1,60,-150,-5,170,-83,-223,-85,-163,walking
46,62,75,28,6,-8,61,-55,-11,12,-40,-3,92,-75,-166,-108,-172,sitting
31,71,83,28,4,1,69,-63,-23,-27,-23,61,54,-104,-96,-128,-168,sitting
31,71,83,28,4,0,69,-63,-23,-27,-23,68,61,-98,-88,-121,-161,sitting
31,71,83,28,4,1,69,-62,-16,-32,-22,61,54,-104,-93,-131,-168,sitting
31,71,83,28,4,-15,101,-116,18,84,-141,-66,124,18,-202,-75,-164,walking
28,58,55,22,0,-30,28,-30,-272,-357,-366,29,109,-102,-157,-94,-163,sitting
28,58,55,22,0,-28,13,-30,-241,-225,-329,38,108,-102,-158,-90,-166,sitting
28,58,55,22,0,-16,35,-11,-11,-20,-21,-5,80,-93,-148,-94,-171,sitting
46,62,75,28,6,-16,118,-81,-19,126,-98,-156,198,21,-157,-100,-155,walking
31,71,83,28,4,2,69,-62,-35,-7,-26,73,66,-98,-91,-113,-178,sitting
46,62,75,28,6,-3,108,-97,7,92,-117,22,108,-98,-191,-89,-157,standing
28,58,55,22,0,-29,30,-29,-276,-355,-354,30,110,-101,-156,-94,-162,sitting
75,67,67,24,0,-11,95,-95,-12,-21,-21,-69,84,-103,-105,-113,-163,sitting
28,58,55,22,0,21,110,-119,-491,-514,-614,40,204,-156,-184,-68,-163,walking
31,71,83,28,4,-18,84,-105,-436,-470,-570,23,136,-87,-193,-73,-184,walking
31,71,83,28,4,26,95,-144,-15,51,-31,76,68,-36,-127,-50,-143,standingup
75,67,67,24,0,-19,94,-94,-10,-11,-21,-64,86,-128,-95,-143,-126,sitting
46,62,75,28,6,-12,92,-98,1,71,-124,19,103,-88,-160,-104,-154,standing
28,58,55,22,0,-14,99,-98,0,-19,-12,4,98,-125,-149,-94,-141,sittingdown
46,62,75,28,6,-5,108,-94,-2,84,-129,4,92,-97,-177,-88,-158,standing
28,58,55,22,0,-19,36,-22,-28,-29,-30,29,107,-81,-153,-93,-161,sitting
31,71,83,28,4,20,82,-140,71,108,-195,-4,145,-115,-205,-60,-161,walking
75,67,67,24,0,-10,93,-96,-13,-19,-20,-70,85,-104,-108,-132,-138,sitting
46,62,75,28,6,34,127,-10,23,33,-31,21,103,-57,-158,-99,-152,sittingdown
46,62,75,28,6,21,106,-67,7,79,-57,15,98,-73,-170,-103,-158,sittingdown
31,71,83,28,4,6,66,-57,-36,-22,-26,69,62,-111,-87,-146,-166,sitting
46,62,75,28,6,-10,112,-90,-10,87,-119,58,177,-84,-133,-111,-165,walking
28,58,55,22,0,-4,83,-80,-27,-22,-26,31,109,-89,-166,-87,-161,sitting
31,71,83,28,4,2,63,-61,-38,-25,-28,70,63,-110,-86,-146,-163,sitting
31,71,83,28,4,4,69,-61,-23,-30,-23,70,63,-87,-85,-129,-163,sitting
31,71,83,28,4,-8,99,-113,-287,-295,-397,-18,116,-86,-156,-86,-122,sittingdown
31,71,83,28,4,-6,95,-110,11,93,-119,27,122,-85,-167,-80,-155,standing
75,67,67,24,0,-13,93,-157,-5,90,-92,14,121,-108,-215,-77,-172,standing
31,71,83,28,4,-33,66,-118,-9,87,-105,74,41,-108,-239,-74,-157,walking
46,62,75,28,6,-2,107,-85,17,91,-88,14,108,-103,-184,-88,-162,standing
31,71,83,28,4,-7,94,-113,16,89,-124,25,123,-81,-172,-101,-111,standing
46,62,75,28,6,-2,105,-55,8,73,-112,36,105,-82,-152,-100,-147,standing
75,67,67,24,0,-13,93,-126,-29,85,-85,-3,118,-99,-202,-89,-136,standingup
46,62,75,28,6,-8,96,-94,12,88,-101,35,103,-65,-197,-93,-150,standingup
31,71,83,28,4,4,73,-62,-26,1,-23,85,78,-142,-103,-113,-189,sitting
31,71,83,28,4,0,66,-65,-19,6,-26,66,59,-103,-96,-122,-171,sitting
31,71,83,28,4,-12,95,-125,-15,91,-128,16,118,-84,-172,-79,-158,standing
31,71,83,28,4,24,102,-146,-5,86,-60,9,110,-57,-154,-76,-154,standingup
46,62,75,28,6,-5,65,-56,-10,14,-37,-3,93,-75,-166,-108,-173,sitting
28,58,55,22,0,-28,29,-28,-243,-243,-343,38,108,-102,-156,-92,-164,sitting
31,71,83,28,4,6,73,-59,-28,-28,-21,62,54,-107,-92,-132,-169,sitting
28,58,55,22,0,-28,22,-31,-251,-229,-332,38,107,-101,-157,-90,-168,sitting
46,62,75,28,6,-3,87,-100,9,62,-89,50,57,-44,-187,-97,-150,standingup
28,58,55,22,0,-25,33,-26,-228,-244,-342,38,107,-102,-161,-92,-163,sitting
46,62,75,28,6,-5,92,-87,11,68,-102,10,109,-91,-172,-88,-176,walking
31,71,83,28,4,-6,97,-127,20,90,-132,49,120,-73,-181,-72,-145,standing
28,58,55,22,0,-20,70,-105,-61,87,-124,97,-3,-140,-161,-76,-155,walking
28,58,55,22,0,-6,100,-99,6,82,-131,40,104,-86,-190,-88,-162,standing
46,62,75,28,6,11,97,-40,1,22,-19,-1,102,-61,-134,-101,-154,sittingdown
31,71,83,28,4,-36,84,-123,-473,-497,-597,33,25,-131,-212,-73,-174,walking
28,58,55,22,0,-2,103,-100,14,88,-123,34,106,-86,-191,-87,-162,standing
75,67,67,24,0,-13,95,-95,-22,-15,-22,-65,84,-129,-103,-139,-139,sitting
46,62,75,28,6,23,112,-56,17,37,-26,20,96,-51,-183,-98,-153,sittingdown
28,58,55,22,0,-8,99,-93,13,84,-130,16,84,-107,-193,-91,-166,standing
28,58,55,22,0,-4,99,-117,-380,-454,-553,25,131,-125,-176,-84,-180,walking
46,62,75,28,6,-19,92,-94,9,85,-116,17,62,-128,-158,-105,-159,walking
46,62,75,28,6,-1,102,-77,20,72,-100,11,111,-92,-169,-91,-171,walking
46,62,75,28,6,-3,96,-65,-19,17,-17,-14,104,-91,-170,-91,-157,sitting
46,62,75,28,6,-2,103,-91,-6,82,-127,34,105,-88,-178,-91,-160,standing
75,67,67,24,0,-17,89,-157,-7,86,-93,16,121,-108,-195,-81,-154,standing
28,58,55,22,0,-3,101,-98,7,87,-121,30,105,-89,-198,-88,-167,standing
31,71,83,28,4,-11,98,-109,-487,-508,-610,10,119,-81,-169,-84,-141,sittingdown
46,62,75,28,6,-6,98,-116,4,78,-64,13,97,-83,-218,-94,-159,standingup
75,67,67,24,0,-13,62,-167,-5,74,-98,-1,157,-125,-195,-78,-127,walking
28,58,55,22,0,7,115,-146,-492,-517,-616,23,106,-26,-271,-78,-165,standingup
46,62,75,28,6,-12,93,-97,0,69,-124,18,103,-88,-156,-108,-149,standing
31,71,83,28,4,5,69,-61,-18,7,-25,65,58,-104,-97,-123,-171,sitting
75,67,67,24,0,-9,96,-101,3,-27,-21,-64,88,-97,-107,-132,-139,sitting
46,62,75,28,6,-14,93,-88,11,78,-115,34,82,-85,-182,-94,-157,standingup
31,71,83,28,4,-1,64,-67,-26,-33,-26,61,54,-103,-95,-135,-156,sitting
46,62,75,28,6,-9,99,-113,-8,85,-120,20,113,-131,-178,-117,-155,walking
46,62,75,28,6,0,95,-89,14,69,-106,16,107,-97,-159,-104,-176,walking
28,58,55,22,0,-7,102,-93,8,85,-132,24,97,-86,-193,-85,-160,standing
28,58,55,22,0,15,75,-142,-492,-516,-616,19,154,-74,-165,-62,-172,walking
28,58,55,22,0,8,113,-127,-492,-516,-616,79,149,-134,-198,-99,-156,walking
31,71,83,28,4,1,66,-63,-20,6,-26,67,60,-102,-94,-121,-167,sitting
31,71,83,28,4,-31,63,-118,-14,90,-119,55,56,-121,-239,-76,-171,walking
28,58,55,22,0,-32,24,-30,-272,-336,-372,30,110,-100,-153,-93,-161,sitting
31,71,83,28,4,2,70,-64,-23,-30,-23,60,53,-104,-94,-133,-166,sitting
28,58,55,22,0,10,79,-185,24,18,-19,-413,-415,-519,-263,-114,-157,standingup
28,58,55,22,0,7,80,-180,3,8,-25,-388,-418,-516,-318,-123,-116,standingup
28,58,55,22,0,-1,102,-97,4,85,-131,13,85,-98,-197,-84,-161,standing
31,71,83,28,4,-7,95,-123,1,89,-140,34,126,-78,-170,-69,-152,standing
46,62,75,28,6,1,94,-57,-15,20,-15,17,108,-92,-164,-92,-162,sitting
31,71,83,28,4,-8,95,-120,20,88,-121,24,124,-84,-166,-75,-153,standing
75,67,67,24,0,-11,92,-153,-8,88,-92,16,122,-107,-202,-75,-162,standing
46,62,75,28,6,-1,91,-52,-21,22,-18,13,109,-87,-164,-95,-150,sitting
46,62,75,28,6,-2,81,-31,1,24,-28,6,95,-68,-151,-109,-162,sitting
46,62,75,28,6,-7,73,-38,-5,20,-35,2,94,-71,-154,-109,-165,sitting
31,71,83,28,4,-47,109,-141,74,84,-164,22,112,-75,-191,-67,-158,walking
75,67,67,24,0,-6,92,-149,19,59,-95,18,120,-124,-212,-90,-151,walking
46,62,75,28,6,-4,90,-64,7,8,-71,26,64,-91,-185,-95,-159,standingup
46,62,75,28,6,-8,94,-88,2,70,-117,21,103,-84,-160,-101,-155,standing
46,62,75,28,6,-3,98,-66,-13,20,-16,-12,105,-89,-159,-99,-147,sitting
46,62,75,28,6,-6,103,-94,5,86,-124,34,106,-89,-176,-87,-159,standing
75,67,67,24,0,-14,92,-156,-5,89,-94,14,121,-107,-191,-78,-157,standing
31,71,83,28,4,-25,75,-166,-277,-299,-392,-16,98,-76,-584,-87,-116,standingup
46,62,75,28,6,-10,93,-96,-1,70,-123,18,103,-89,-159,-104,-156,standing
46,62,75,28,6,-1,93,-51,-21,22,-18,13,108,-88,-162,-95,-152,sitting
46,62,75,28,6,5,97,-62,-8,21,-19,5,99,-68,-151,-97,-155,sittingdown
46,62,75,28,6,0,107,-105,5,96,-102,12,109,-91,-171,-105,-172,walking
75,67,67,24,0,-16,92,-131,-5,-31,-41,-18,-25,-114,-260,-80,-136,sitting
28,58,55,22,0,-17,79,-119,-439,-461,-561,58,11,-148,-171,-73,-161,walking
28,58,55,22,0,-4,102,-97,12,88,-125,38,104,-86,-191,-88,-162,standing
46,62,75,28,6,-14,105,-101,-12,90,-114,26,160,-66,-155,-98,-155,walking
28,58,55,22,0,-2,100,-99,3,84,-124,25,102,-90,-198,-85,-165,standing
46,62,75,28,6,-5,76,-28,1,22,-32,6,95,-67,-152,-108,-161,sitting
46,62,75,28,6,12,120,-37,26,87,-92,21,103,-63,-146,-92,-153,sittingdown
28,58,55,22,0,-6,100,-102,11,83,-127,43,107,-80,-188,-80,-152,standing
75,67,67,24,0,-9,96,-98,-21,-15,-22,-69,81,-126,-104,-128,-144,sitting
28,58,55,22,0,-27,36,-35,-267,-297,-361,27,107,-88,-147,-94,-170,sitting
31,71,83,28,4,-6,95,-113,29,76,-124,26,123,-84,-163,-73,-163,standing
46,62,75,28,6,0,96,-53,-20,24,-16,14,107,-92,-162,-94,-160,sitting
46,62,75,28,6,2,93,-85,19,46,-115,4,109,-91,-168,-100,-164,walking
46,62,75,28,6,3,105,-95,-27,111,-21,5,109,-75,-176,-83,-167,walking
46,62,75,28,6,21,105,-19,16,26,-27,15,100,-61,-142,-98,-161,sittingdown
46,62,75,28,6,2,91,-46,-20,23,-14,10,107,-93,-164,-94,-154,sitting
28,58,55,22,0,-3,75,-136,9,86,-80,23,107,-114,-199,-98,-147,sittingdown
31,71,83,28,4,-10,93,-128,2,91,-127,20,122,-82,-180,-75,-157,standing
31,71,83,28,4,7,68,-56,-35,-21,-25,69,62,-111,-89,-145,-165,sitting
46,62,75,28,6,1,95,-59,-16,19,-17,16,108,-93,-165,-92,-162,sitting
46,62,75,28,6,-1,94,-52,-20,22,-16,12,108,-91,-162,-96,-152,sitting
28,58,55,22,0,-1,102,-97,8,84,-127,46,101,-78,-195,-83,-154,standing
28,58,55,22,0,-24,36,-19,-182,-207,-327,39,107,-101,-163,-92,-170,sitting
46,62,75,28,6,-6,98,-102,13,11,-57,26,78,-84,-201,-92,-154,standingup
31,71,83,28,4,-7,95,-110,-40,-14,-26,52,45,-79,-92,-120,-206,standingup
31,71,83,28,4,-4,96,-94,-478,-496,-603,5,121,-101,-135,-124,-119,sittingdown
46,62,75,28,6,-13,70,-114,-20,86,-100,10,204,-89,-163,-52,-147,walking
31,71,83,28,4,-8,110,-128,-12,69,-44,6,129,-92,-201,-75,-185,walking
46,62,75,28,6,-2,102,-106,14,90,-117,16,105,-67,-162,-91,-159,sittingdown
46,62,75,28,6,0,102,-91,16,70,-97,12,108,-98,-170,-95,-155,walking
46,62,75,28,6,-10,133,-62,55,151,-127,11,166,-68,-137,-70,-167,walking
31,71,83,28,4,-6,94,-109,19,89,-118,20,124,-84,-170,-72,-161,standing
28,58,55,22,0,-28,36,-22,-194,-215,-336,39,107,-101,-157,-91,-168,sitting
31,71,83,28,4,-49,136,-139,-481,-503,-603,21,271,7,-219,-78,-164,walking
46,62,75,28,6,-1,88,-48,-20,22,-17,11,108,-89,-161,-93,-157,sitting
28,58,55,22,0,0,101,-103,18,87,-121,-323,-444,-524,-188,-79,-160,standing
46,62,75,28,6,-1,94,-80,-2,85,-116,94,21,-119,-166,-84,-159,walking
46,62,75,28,6,-1,87,-48,-21,21,-19,11,108,-90,-167,-92,-157,sitting
28,58,55,22,0,-20,89,-115,-493,-516,-615,34,120,-134,-210,-74,-171,walking
46,62,75,28,6,-12,96,-98,0,74,-124,14,103,-90,-171,-106,-163,standing
28,58,55,22,0,-17,90,-122,-493,-516,-616,37,123,-129,-193,-63,-162,walking
31,71,83,28,4,-12,93,-127,-1,87,-143,34,126,-78,-173,-70,-151,standing
46,62,75,28,6,-11,92,-99,3,74,-105,8,103,-95,-167,-104,-164,standing
46,62,75,28,6,0,89,-48,-21,22,-18,7,107,-91,-164,-95,-155,sitting
46,62,75,28,6,-14,98,-95,-14,83,-131,-35,76,-44,-159,-86,-150,walking
28,58,55,22,0,-5,85,-154,10,67,-51,22,115,-118,-222,-104,-149,sittingdown
28,58,55,22,0,3,95,-157,-493,-516,-616,8,87,-32,-270,-91,-140,standingup
31,71,83,28,4,3,71,-62,-22,-25,-21,68,60,-98,-90,-125,-162,sitting
28,58,55,22,0,4,74,-132,-493,-516,-616,50,130,-117,-179,-46,-161,walking
28,58,55,22,0,-2,103,-99,14,89,-120,45,92,-100,-197,-82,-158,standing
46,62,75,28,6,-9,102,-96,-11,83,-114,65,115,-78,-168,-101,-165,walking
28,58,55,22,0,-18,30,-15,-17,-21,-23,7,96,-79,-145,-94,-169,sitting
31,71,83,28,4,-8,93,-127,3,92,-125,21,126,-78,-175,-69,-152,standing
46,62,75,28,6,1,103,-91,-15,80,-82,15,108,-89,-175,-103,-178,walking
28,58,55,22,0,-37,78,-123,-493,-514,-614,44,165,-110,-163,-101,-146,walking
28,58,55,22,0,-2,103,-99,14,87,-124,36,103,-84,-196,-91,-162,standing
31,71,83,28,4,-8,92,-127,-7,91,-113,18,124,-82,-186,-69,-160,standing
46,62,75,28,6,-4,67,-53,-9,16,-34,-3,93,-75,-166,-108,-173,sitting
28,58,55,22,0,-3,101,-92,-6,85,-127,15,83,-60,-196,-88,-159,standing
28,58,55,22,0,-1,102,-96,18,88,-122,40,102,-81,-201,-91,-161,standing
46,62,75,28,6,-4,76,-33,-1,23,-31,3,94,-71,-153,-110,-164,sitting
31,71,83,28,4,-16,77,-111,-263,-278,-383,-7,105,-86,-149,-113,-128,standingup
28,58,55,22,0,3,81,-169,13,52,-29,9,108,-123,-231,-91,-142,sittingdown
46,62,75,28,6,-4,75,-95,-23,82,-123,41,56,-135,-158,-112,-137,walking
28,58,55,22,0,-6,108,-86,-491,-515,-614,20,106,-101,-198,-86,-165,standing
28,58,55,22,0,0,90,-111,-436,-461,-561,52,119,-140,-207,-72,-171,walking
31,71,83,28,4,7,94,-173,-30,40,-34,57,50,-64,-149,-62,-160,standingup
46,62,75,28,6,-2,109,-83,12,89,-109,9,106,-68,-141,-100,-159,sittingdown
31,71,83,28,4,-12,93,-132,7,90,-126,36,117,-82,-183,-78,-152,standing
75,67,67,24,0,-14,95,-98,-7,-10,-21,-62,87,-129,-107,-145,-129,sitting
28,58,55,22,0,-5,100,-106,0,81,-130,25,101,-90,-191,-82,-160,standing
28,58,55,22,0,-15,91,-112,-401,-437,-538,67,52,-129,-174,-67,-161,walking
46,62,75,28,6,15,110,-100,-4,93,-100,73,223,-164,-156,-52,-139,walking
75,67,67,24,0,-9,97,-106,0,-25,-21,-62,91,-103,-105,-135,-139,sitting
28,58,55,22,0,-12,121,-105,-493,-516,-616,-126,201,-78,-181,-65,-167,walking
75,67,67,24,0,-7,70,-187,-22,26,-34,-20,110,-99,-250,-90,-146,sittingdown
46,62,75,28,6,-12,115,-73,3,102,-97,-125,196,45,-144,-101,-163,walking
75,67,67,24,0,-16,90,-155,-8,90,-97,19,126,-102,-192,-74,-145,standing
75,67,67,24,0,-12,94,-94,4,-29,-21,-59,92,-121,-106,-120,-155,sitting
46,62,75,28,6,-3,98,-67,-14,20,-16,-13,104,-89,-154,-100,-147,sitting
28,58,55,22,0,-12,100,-95,-493,-516,-617,21,109,-97,-193,-83,-163,standing
31,71,83,28,4,1,66,-64,-19,6,-26,67,60,-102,-94,-120,-168,sitting
28,58,55,22,0,-1,107,-91,13,90,-125,30,95,-95,-192,-84,-160,standing
46,62,75,28,6,-10,96,-98,0,79,-123,15,103,-90,-158,-105,-158,standing
28,58,55,22,0,-2,102,-95,3,87,-122,25,101,-89,-198,-87,-164,standing
31,71,83,28,4,-5,97,-111,15,89,-119,21,123,-86,-160,-80,-153,standing
31,71,83,28,4,6,73,-58,-20,10,-22,85,77,-142,-98,-120,-186,sitting
28,58,55,22,0,-5,107,-123,-54,-52,22,23,110,-138,-201,-75,-171,standingup
46,62,75,28,6,-6,73,-37,-3,20,-32,4,96,-70,-153,-108,-165,sitting
46,62,75,28,6,-10,104,-102,4,80,-126,22,108,-95,-183,-90,-154,standing
46,62,75,28,6,-5,91,-53,-21,21,-18,14,109,-85,-162,-95,-149,sitting
28,58,55,22,0,-35,28,-28,-284,-377,-459,29,109,-86,-149,-93,-169,sitting
46,62,75,28,6,-9,96,-99,-5,84,-124,-10,112,-85,-166,-101,-163,walking
28,58,55,22,0,-31,21,-25,-272,-375,-455,27,109,-87,-151,-93,-170,sitting
28,58,55,22,0,-8,104,-90,-491,-513,-612,19,103,-106,-186,-78,-164,standing
28,58,55,22,0,-30,25,-32,-274,-357,-353,30,110,-101,-152,-94,-163,sitting
75,67,67,24,0,-15,95,-98,-8,-10,-20,-63,87,-129,-102,-146,-129,sitting
31,71,83,28,4,-10,91,-130,3,91,-128,22,125,-79,-174,-71,-153,standing
75,67,67,24,0,-8,95,-148,-7,90,-97,16,122,-109,-188,-76,-155,standing
75,67,67,24,0,-8,94,-139,-16,68,-56,-14,117,-95,-221,-86,-153,standingup
46,62,75,28,6,-6,74,-37,-4,21,-33,2,94,-71,-154,-109,-165,sitting
28,58,55,22,0,-5,102,-100,11,88,-126,33,97,-91,-188,-86,-162,standing
46,62,75,28,6,-3,74,-122,-9,95,-137,-1,103,-93,-175,-64,-147,walking
28,58,55,22,0,-22,68,-141,-320,-301,-440,77,188,-137,-158,-94,-156,walking
31,71,83,28,4,-8,95,-128,20,91,-131,43,114,-79,-185,-79,-151,standing
31,71,83,28,4,-25,72,-150,-17,114,-176,20,188,-63,-218,-58,-163,walking
75,67,67,24,0,-6,83,-166,-29,69,-58,-8,117,-100,-223,-88,-140,sittingdown
28,58,55,22,0,-27,31,-23,-255,-327,-363,29,109,-101,-157,-95,-162,sitting
31,71,83,28,4,7,68,-56,-35,-21,-25,69,62,-111,-87,-146,-166,sitting
31,71,83,28,4,3,69,-62,-21,-27,-23,61,54,-103,-96,-128,-166,sitting
28,58,55,22,0,-15,85,-119,-491,-513,-613,16,121,-142,-157,-83,-159,walking
28,58,55,22,0,-29,28,-33,-200,-208,-341,39,107,-101,-157,-92,-166,sitting
75,67,67,24,0,-9,96,-100,-15,-15,-21,-66,85,-133,-102,-142,-139,sitting
28,58,55,22,0,-8,96,-107,-8,-21,-11,-452,-464,-571,-207,-90,-157,standingup
46,62,75,28,6,-20,124,-161,29,101,-84,84,108,-124,-167,-81,-151,walking
31,71,83,28,4,2,68,-63,-23,-28,-25,62,55,-102,-95,-126,-165,sitting
28,58,55,22,0,-19,34,-24,-28,-29,-31,29,107,-81,-153,-93,-162,sitting
28,58,55,22,0,-7,80,-98,-491,-514,-614,37,160,-94,-173,-81,-162,walking
28,58,55,22,0,-14,138,-106,-478,-501,-601,-104,197,-3,-170,-62,-170,walking
46,62,75,28,6,-5,68,-51,-8,17,-36,0,93,-73,-164,-109,-170,sitting
31,71,83,28,4,1,62,-61,-38,-25,-28,71,64,-109,-86,-145,-160,sitting
31,71,83,28,4,-19,96,-135,3,89,-146,36,122,-83,-172,-75,-151,standing
46,62,75,28,6,0,101,-77,26,92,-83,15,108,-106,-187,-89,-177,standing
46,62,75,28,6,-11,92,-101,0,71,-124,15,104,-89,-154,-105,-160,standing
31,71,83,28,4,-17,113,-118,-423,-466,-565,27,206,-60,-207,-82,-169,walking
28,58,55,22,0,-20,25,-21,-27,-22,-23,0,87,-87,-144,-97,-175,sitting
28,58,55,22,0,-12,101,-93,-492,-516,-616,19,107,-100,-195,-85,-165,standing
46,62,75,28,6,-5,105,-44,4,65,-100,26,106,-85,-160,-91,-152,standing
46,62,75,28,6,-7,67,-43,-7,17,-35,1,94,-74,-158,-108,-168,sitting
46,62,75,28,6,-6,104,-97,6,83,-126,27,108,-97,-180,-89,-157,standing
28,58,55,22,0,-2,100,-88,-5,83,-127,28,98,-48,-190,-82,-153,standing
28,58,55,22,0,4,82,-149,-9,66,-53,-28,47,-119,-270,-115,-150,standingup
28,58,55,22,0,-3,101,-99,1,87,-123,32,104,-80,-201,-88,-163,standing
28,58,55,22,0,-14,31,-10,-8,-19,-21,3,91,-83,-147,-95,-169,sitting
46,62,75,28,6,10,86,-15,10,28,-31,20,98,-60,-146,-106,-152,sitting
31,71,83,28,4,-21,82,-142,9,128,-121,126,126,39,-198,-68,-175,walking
31,71,83,28,4,-18,110,-119,-480,-502,-602,43,231,-37,-179,-83,-169,walking
75,67,67,24,0,-12,95,-148,-5,90,-95,18,122,-109,-190,-84,-144,standing
75,67,67,24,0,-5,80,-155,10,90,-80,17,120,-109,-188,-78,-128,walking
46,62,75,28,6,-12,120,-118,-393,-466,-567,0,116,-28,-162,-86,-160,walking
28,58,55,22,0,-24,37,-22,-254,-357,-384,26,107,-89,-149,-94,-171,sitting
46,62,75,28,6,-1,107,-98,8,90,-122,19,108,-98,-181,-88,-163,standing
31,71,83,28,4,-8,96,-122,-4,91,-136,24,120,-87,-176,-78,-156,standing
31,71,83,28,4,3,70,-61,-23,-30,-24,60,53,-104,-95,-129,-167,sitting
28,58,55,22,0,0,102,-93,3,85,-126,25,102,-82,-194,-83,-158,standing
28,58,55,22,0,-3,102,-93,3,87,-122,9,81,-101,-199,-88,-161,standing
75,67,67,24,0,-13,96,-98,-5,-10,-21,-59,87,-126,-191,-91,-128,sitting
31,71,83,28,4,-50,47,-145,-8,123,-154,29,194,-80,-226,-50,-174,walking
28,58,55,22,0,-19,46,-24,-254,-329,-366,28,108,-86,-149,-94,-171,sitting
28,58,55,22,0,-2,99,-93,-5,85,-126,50,98,-55,-183,-79,-151,standing
46,62,75,28,6,-13,92,-99,-1,78,-125,15,103,-90,-165,-102,-159,standing
46,62,75,28,6,-7,92,-100,12,69,-108,15,111,-101,-182,-83,-168,walking
75,67,67,24,0,-14,89,-157,-7,88,-95,17,122,-108,-192,-80,-153,standing
31,71,83,28,4,2,106,-119,-32,55,-64,14,128,-91,-230,-74,-188,walking
28,58,55,22,0,-12,134,-131,-493,-516,-616,33,108,-143,-172,-78,-170,walking
46,62,75,28,6,-15,98,-91,-3,86,-122,45,119,-65,-161,-97,-165,walking
31,71,83,28,4,-16,95,-128,-1,90,-141,32,118,-82,-171,-79,-154,standing
28,58,55,22,0,-25,23,-23,-246,-233,-328,37,108,-102,-163,-90,-169,sitting
46,62,75,28,6,1,90,-47,-20,23,-15,11,108,-93,-165,-96,-154,sitting
46,62,75,28,6,-9,84,-92,8,47,-124,4,107,-97,-205,-85,-167,walking
31,71,83,28,4,-8,94,-122,2,90,-139,34,125,-77,-168,-68,-155,standing
31,71,83,28,4,0,91,-136,11,92,-120,14,76,-121,-203,-97,-163,walking
28,58,55,22,0,-26,17,-27,-238,-220,-326,38,107,-102,-162,-91,-167,sitting
31,71,83,28,4,-27,87,-113,12,92,-117,18,87,-137,-198,-86,-166,walking
31,71,83,28,4,19,85,-161,-6,93,-71,78,71,-58,-171,-57,-149,standingup
28,58,55,22,0,-6,95,-56,7,-29,-7,30,110,-70,-164,-90,-152,standingup
31,71,83,28,4,5,74,-60,-34,-5,-24,68,61,-103,-98,-119,-181,sitting
46,62,75,28,6,-7,94,-91,5,80,-106,9,102,-91,-147,-114,-163,standing
