@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
46,62,75,28,6,-12,93,-102,0,71,-124,15,104,-89,-159,-102,-157,standing
46,62,75,28,6,-1,89,-50,-21,22,-20,9,108,-86,-163,-95,-153,sitting
46,62,75,28,6,-11,95,-79,25,92,-103,31,99,-70,-188,-95,-160,standingup
28,58,55,22,0,-28,25,-23,-269,-371,-451,26,109,-88,-153,-94,-170,sitting
31,71,83,28,4,-4,93,-154,-418,-454,-567,-18,111,-75,-217,-89,-140,sittingdown
31,71,83,28,4,6,72,-59,-17,10,-22,68,60,-103,-97,-123,-172,sitting
28,58,55,22,0,10,98,-146,-492,-515,-616,7,93,-39,-277,-101,-132,standingup
75,67,67,24,0,5,103,-155,-100,130,-95,-2,149,-116,-186,-27,-145,walking
31,71,83,28,4,-7,94,-110,18,88,-123,26,124,-83,-164,-72,-161,standing
31,71,83,28,4,-4,101,-117,-424,89,-140,31,117,-81,-180,-79,-162,standing
46,62,75,28,6,-4,106,-101,-7,87,-118,55,38,-130,-154,-91,-164,walking
31,71,83,28,4,-6,97,-124,6,92,-133,31,126,-83,-173,-71,-154,standing
46,62,75,28,6,-10,105,-81,-7,84,-121,22,99,-60,-177,-93,-149,standing
28,58,55,22,0,1,101,-95,6,87,-122,-31,32,-144,-198,-84,-162,standing
31,71,83,28,4,-53,123,-133,75,96,-168,-10,114,-112,-190,-48,-155,walking
28,58,55,22,0,-28,29,-21,-260,-370,-450,27,109,-88,-153,-93,-170,sitting
46,62,75,28,6,-9,97,-95,0,74,-123,15,102,-91,-163,-108,-160,standing
28,58,55,22,0,-7,96,-108,-404,-423,-524,48,155,-105,-165,-84,-173,walking
46,62,75,28,6,-9,99,-93,-7,84,-117,90,30,-139,-181,-88,-172,walking
31,71,83,28,4,7,73,-59,-10,10,-21,65,58,-104,-100,-119,-183,sitting
46,62,75,28,6,-1,96,-139,-8,51,-32,4,104,-70,-204,-83,-161,sittingdown
28,58,55,22,0,-2,101,-99,9,84,-128,47,100,-78,-197,-89,-158,standing
28,58,55,22,0,-2,109,-156,-3,54,-24,14,90,-35,-298,-64,-125,standingup
31,71,83,28,4,-12,96,-116,-363,-360,-512,19,118,-82,-176,-87,-140,sittingdown
28,58,55,22,0,7,95,-109,-493,-516,-616,40,120,-139,-192,-93,-183,walking
31,71,83,28,4,-13,91,-129,5,89,-137,30,119,-83,-184,-76,-156,standing
75,67,67,24,0,-5,89,-159,-10,-20,-23,-16,118,-90,-247,-100,-147,sittingdown
28,58,55,22,0,2,103,-102,3,86,-121,-1,69,-112,-196,-84,-161,standing
46,62,75,28,6,-2,143,-76,-44,132,-80,0,116,-80,-144,-98,-153,walking
31,71,83,28,4,6,75,-59,-33,-4,-23,65,58,-104,-99,-121,-185,sitting
46,62,75,28,6,15,92,-15,12,30,-26,21,98,-64,-144,-107,-152,sitting
28,58,55,22,0,-27,26,-29,-263,-303,-343,38,108,-102,-165,-90,-172,sitting
31,71,83,28,4,4,71,-60,-21,-26,-22,66,58,-100,-93,-126,-165,sitting
31,71,83,28,4,0,70,-65,-24,6,-26,90,83,-138,-96,-109,-185,sitting
31,71,83,28,4,-17,125,-127,-84,-26,-232,12,266,-24,-198,-76,-163,walking
28,58,55,22,0,-11,108,-87,-491,-514,-614,23,109,-100,-190,-80,-160,standing
46,62,75,28,6,1,98,-62,-16,19,-15,-13,104,-91,-169,-91,-154,sitting
31,71,83,28,4,-3,97,-122,7,95,-128,25,126,-83,-163,-71,-159,standing
46,62,75,28,6,-10,93,-97,-2,74,-122,13,103,-89,-165,-105,-165,standing
31,71,83,28,4,-2,96,-126,-17,92,-128,26,119,-78,-170,-76,-165,standing
46,62,75,28,6,-1,82,-25,4,24,-31,10,96,-65,-148,-108,-156,sitting
31,71,83,28,4,-10,94,-115,17,88,-126,25,123,-83,-172,-73,-156,standing
28,58,55,22,0,-14,37,-12,-12,-20,-21,-8,77,-95,-147,-94,-168,sitting
31,71,83,28,4,11,83,-145,-15,90,-95,9,162,-125,-203,-80,-152,walking
31,71,83,28,4,-14,103,-150,-493,-516,-616,-12,117,-84,-185,-90,-120,sittingdown
31,71,83,28,4,2,68,-63,-25,-32,-25,63,56,-93,-92,-134,-171,sitting
46,62,75,28,6,-5,67,-50,-8,17,-35,-1,93,-73,-165,-109,-171,sitting
75,67,67,24,0,-9,95,-101,-9,-25,-21,-74,79,-98,-112,-121,-145,sitting
46,62,75,28,6,3,97,-87,-3,58,-101,6,107,-95,-167,-103,-159,walking
28,58,55,22,0,2,141,-89,-493,-515,-616,-101,203,-29,-177,-70,-158,walking
31,71,83,28,4,-3,79,-111,9,77,-148,11,126,-90,-214,-75,-192,walking
28,58,55,22,0,-17,78,-123,-462,-488,-587,59,25,-130,-183,-57,-166,walking
28,58,55,22,0,-32,21,-29,-279,-374,-456,28,110,-85,-150,-92,-168,sitting
31,71,83,28,4,-6,91,-116,-27,-19,-26,53,47,-73,-90,-117,-200,standingup
28,58,55,22,0,-3,108,-87,12,86,-128,32,99,-91,-185,-81,-161,standing
31,71,83,28,4,-16,92,-115,-460,-481,-581,19,170,-53,-202,-83,-168,walking
31,71,83,28,4,5,72,-59,-21,10,-23,82,74,-143,-100,-120,-186,sitting
46,62,75,28,6,-8,96,-89,2,77,-117,19,103,-89,-152,-106,-152,standing
75,67,67,24,0,-12,95,-95,2,-29,-21,-59,92,-121,-104,-118,-157,sitting
31,71,83,28,4,7,72,-58,-16,10,-23,65,58,-105,-98,-124,-173,sitting
31,71,83,28,4,-2,65,-67,-25,-30,-27,61,54,-102,-95,-127,-167,sitting
28,58,55,22,0,-31,30,-22,-269,-374,-454,28,109,-86,-148,-93,-169,sitting
28,58,55,22,0,-14,36,-16,-13,-22,-21,28,108,-86,-148,-95,-168,sitting
31,71,83,28,4,7,72,-57,-16,10,-22,66,58,-104,-97,-125,-174,sitting
31,71,83,28,4,-6,97,-130,-16,92,-126,25,117,-79,-178,-78,-157,standing
46,62,75,28,6,-2,104,-95,18,86,-91,17,108,-106,-181,-88,-165,standing
28,58,55,22,0,-18,24,-22,-36,-24,-30,-6,78,-92,-144,-93,-170,sitting
28,58,55,22,0,1,105,-89,-6,83,-127,27,97,-49,-194,-88,-157,standing
31,71,83,28,4,-6,92,-127,3,88,-140,28,120,-86,-178,-74,-162,standing
75,67,67,24,0,-14,97,-99,-12,-20,-20,-69,83,-104,-96,-124,-120,sitting
46,62,75,28,6,25,111,-65,25,55,-35,12,102,-67,-200,-96,-157,sittingdown
31,71,83,28,4,-12,96,-131,-16,91,-132,31,124,-72,-166,-71,-149,standing
31,71,83,28,4,4,69,-61,-25,-31,-23,62,55,-93,-92,-134,-171,sitting
75,67,67,24,0,-31,125,-181,-41,109,-68,-34,129,-73,-213,-97,-137,walking
28,58,55,22,0,6,100,-114,-493,-516,-615,55,162,-134,-195,-101,-153,walking
46,62,75,28,6,-2,88,-97,-7,77,-116,23,103,-110,-188,-104,-167,walking
28,58,55,22,0,-2,99,-86,-5,83,-127,23,99,-46,-188,-82,-152,standing
31,71,83,28,4,-8,98,-123,2,93,-137,29,120,-83,-176,-76,-155,standing
28,58,55,22,0,-9,97,-116,-8,87,-95,27,109,-117,-192,-87,-147,sittingdown
46,62,75,28,6,0,104,-142,-13,57,-37,9,106,-84,-209,-89,-156,sittingdown
31,71,83,28,4,-9,94,-114,18,88,-122,24,123,-83,-165,-72,-162,standing
31,71,83,28,4,-2,106,-93,-493,-516,-616,0,120,-88,-146,-99,-109,sittingdown
28,58,55,22,0,-18,31,-18,-28,-23,-24,-8,77,-95,-148,-94,-168,sitting
28,58,55,22,0,-21,86,-116,-284,-319,-421,25,108,-116,-186,-92,-137,sittingdown
75,67,67,24,0,-9,94,-149,-6,90,-98,14,122,-108,-187,-78,-156,standing
46,62,75,28,6,-2,83,-25,5,25,-30,8,94,-67,-151,-109,-166,sitting
46,62,75,28,6,1,107,-43,7,74,-109,34,105,-75,-149,-98,-146,standing
31,71,83,28,4,-5,103,-113,-28,74,-68,11,126,-93,-203,-75,-190,walking
28,58,55,22,0,8,89,-180,23,33,-16,9,108,-133,-249,-89,-149,sittingdown
46,62,75,28,6,1,107,-88,-3,87,-124,30,106,-84,-179,-90,-160,standing
28,58,55,22,0,-2,101,-99,2,84,-126,27,103,-86,-193,-80,-160,standing
46,62,75,28,6,-1,91,-87,-6,75,-113,23,101,-106,-173,-96,-179,walking
31,71,83,28,4,2,68,-64,-28,0,-26,87,80,-139,-99,-118,-191,sitting
31,71,83,28,4,-14,91,-129,-4,87,-143,30,118,-80,-173,-77,-159,standing
28,58,55,22,0,-8,123,-137,-491,-515,-615,46,116,-138,-179,-57,-173,walking
46,62,75,28,6,-3,101,-76,6,73,-111,27,103,-85,-161,-105,-154,standing
31,71,83,28,4,-3,98,-118,5,92,-136,28,117,-84,-173,-78,-162,standing
46,62,75,28,6,-2,91,-51,-19,22,-17,12,108,-88,-159,-94,-158,sitting
28,58,55,22,0,-4,94,-111,-476,-500,-600,34,126,-129,-171,-85,-183,walking
31,71,83,28,4,-25,69,-118,14,88,-129,72,31,-104,-232,-62,-185,walking
31,71,83,28,4,-17,64,-119,9,90,-126,49,53,-136,-222,-77,-183,walking
46,62,75,28,6,3,99,-60,-11,21,-13,-14,104,-91,-162,-93,-160,sitting
46,62,75,28,6,-4,76,-27,1,23,-31,8,96,-65,-149,-106,-160,sitting
28,58,55,22,0,-2,99,-93,-7,81,-129,49,98,-55,-186,-81,-152,standing
28,58,55,22,0,10,115,-113,-493,-515,-616,24,138,-118,-183,-75,-177,walking
46,62,75,28,6,-16,95,-102,-7,87,-120,11,94,-125,-186,-117,-161,walking
46,62,75,28,6,-4,98,-84,5,73,-112,22,104,-84,-164,-101,-155,standing
28,58,55,22,0,-33,35,-23,-288,-374,-460,29,108,-86,-152,-94,-171,sitting
75,67,67,24,0,-5,95,-132,-1,-35,-22,-9,120,-97,-194,-101,-118,sittingdown
31,71,83,28,4,-5,91,-107,11,88,-118,21,124,-85,-162,-77,-149,standing
28,58,55,22,0,-3,92,-114,-435,-468,-569,78,119,-132,-152,-77,-183,walking
28,58,55,22,0,22,137,-104,-492,-515,-616,15,135,-128,-162,-61,-177,walking
31,71,83,28,4,-12,84,-140,-281,-293,-397,10,115,-79,-206,-99,-148,sittingdown
31,71,83,28,4,-19,103,-121,-393,-460,-565,-167,129,56,-202,-81,-172,walking
46,62,75,28,6,2,90,-46,-21,22,-17,11,107,-93,-164,-94,-154,sitting
46,62,75,28,6,-2,100,-67,7,68,-111,33,106,-81,-149,-99,-148,standing
31,71,83,28,4,4,71,-62,-34,-6,-26,65,58,-103,-98,-120,-186,sitting
31,71,83,28,4,6,128,-126,162,128,-98,12,141,-82,-218,-66,-178,walking
46,62,75,28,6,0,92,-50,-20,23,-17,12,108,-89,-162,-95,-153,sitting
46,62,75,28,6,-1,107,-119,9,89,-103,11,109,-91,-190,-85,-171,walking
31,71,83,28,4,-10,95,-132,6,93,-118,32,75,-127,-211,-100,-159,walking
46,62,75,28,6,-6,103,-83,4,79,-116,22,106,-86,-153,-97,-152,standing
31,71,83,28,4,-4,93,-111,15,89,-118,22,124,-85,-164,-76,-148,standing
28,58,55,22,0,-2,100,-94,2,86,-124,6,101,-88,-191,-81,-159,standing
28,58,55,22,0,-6,96,-111,-6,88,-103,30,109,-109,-203,-90,-142,sittingdown
28,58,55,22,0,-30,26,-30,-273,-364,-417,19,98,-94,-148,-93,-171,sitting
31,71,83,28,4,-68,61,-158,43,106,-144,53,222,-104,-226,-61,-174,walking
28,58,55,22,0,2,79,-128,-493,-516,-616,15,98,-44,-238,-99,-159,standingup
46,62,75,28,6,35,113,26,18,37,-25,25,100,-30,-129,-95,-142,sitting
46,62,75,28,6,-2,101,-74,6,71,-109,33,105,-85,-151,-99,-149,standing
46,62,75,28,6,10,73,-117,0,108,-149,-112,127,-43,-167,-58,-150,walking
31,71,83,28,4,3,112,-119,-40,80,-91,9,130,-91,-228,-71,-191,walking
31,71,83,28,4,1,88,-115,-424,-484,-584,12,123,-92,-226,-77,-174,walking
31,71,83,28,4,3,70,-62,-35,-6,-25,73,66,-98,-92,-114,-179,sitting
75,67,67,24,0,-15,92,-158,-5,90,-92,17,123,-107,-194,-79,-155,standing
75,67,67,24,0,-8,100,-118,39,-34,-26,16,9,-91,-123,-113,-136,sitting
28,58,55,22,0,-26,31,-25,-189,-204,-329,38,107,-102,-162,-93,-168,sitting
31,71,83,28,4,-9,91,-123,3,88,-138,30,120,-84,-173,-75,-161,standing
46,62,75,28,6,-7,104,-92,16,86,-84,14,109,-101,-176,-87,-160,standing
28,58,55,22,0,-3,102,-103,13,88,-124,23,90,-97,-195,-91,-166,standing
46,62,75,28,6,-14,114,-143,35,96,-99,246,126,-263,-162,-82,-154,walking
46,62,75,28,6,-5,64,-56,-11,13,-38,-2,93,-74,-165,-109,-170,sitting
31,71,83,28,4,0,69,-65,-17,-32,-24,62,55,-103,-94,-131,-166,sitting
28,58,55,22,0,0,102,-95,-4,87,-123,34,99,-65,-191,-90,-158,standing
46,62,75,28,6,-3,100,-87,-15,84,-114,24,99,-86,-172,-100,-159,walking
28,58,55,22,0,-28,30,-27,-201,-216,-341,38,107,-101,-162,-93,-167,sitting
75,67,67,24,0,-11,94,-91,-10,-21,-21,-75,76,-103,-92,-141,-150,sitting
46,62,75,28,6,-7,102,-79,2,72,-118,22,105,-86,-154,-95,-153,standing
46,62,75,28,6,-15,110,-90,-7,95,-118,56,146,-86,-157,-98,-168,walking
46,62,75,28,6,-14,92,-100,-5,70,-129,5,105,-78,-153,-100,-154,standing
28,58,55,22,0,-2,96,-117,-437,-460,-559,10,127,-126,-191,-88,-170,walking
31,71,83,28,4,0,119,-108,-360,-368,-513,-21,115,-89,-173,-89,-111,sittingdown
75,67,67,24,0,-12,97,-106,-16,-20,-21,-72,81,-99,-104,-143,-134,sitting
28,58,55,22,0,-33,29,-28,-282,-373,-456,28,108,-87,-153,-94,-170,sitting
31,71,83,28,4,-3,85,-94,-30,-13,-28,-8,116,-68,-98,-104,-183,standingup
46,62,75,28,6,-10,97,-96,1,74,-123,18,102,-90,-163,-106,-157,standing
31,71,83,28,4,-9,95,-122,7,90,-137,31,119,-84,-175,-75,-165,standing
31,71,83,28,4,-6,93,-115,62,45,-124,23,124,-86,-170,-78,-155,standing
31,71,83,28,4,-10,95,-112,62,43,-127,29,123,-83,-160,-75,-160,standing
46,62,75,28,6,-5,89,-87,7,12,-59,27,79,-83,-188,-92,-152,standingup
31,71,83,28,4,7,72,-59,-23,-30,-22,64,57,-91,-90,-132,-169,sitting
28,58,55,22,0,11,65,-116,-493,-516,-616,102,110,-67,-156,-40,-173,walking
46,62,75,28,6,-8,103,-101,7,84,-125,27,108,-98,-176,-90,-159,standing
28,58,55,22,0,-29,21,-26,-218,-305,-327,27,107,-87,-147,-94,-169,sitting
28,58,55,22,0,-17,117,-146,-492,-516,-616,-20,135,-96,-168,-63,-168,walking
46,62,75,28,6,-2,104,-91,16,88,-91,14,108,-102,-184,-87,-164,standing
28,58,55,22,0,-6,100,-123,11,-6,-16,13,45,-62,-167,-83,-142,sittingdown
46,62,75,28,6,20,93,-10,16,31,-27,23,99,-60,-143,-104,-150,sitting
28,58,55,22,0,-25,33,-23,-187,-201,-334,38,107,-102,-162,-93,-168,sitting
31,71,83,28,4,-6,96,-123,-487,-510,-610,14,124,-102,-214,-77,-165,walking
46,62,75,28,6,-5,94,-85,23,42,-132,10,108,-106,-173,-88,-168,walking
31,71,83,28,4,-12,88,-144,-29,76,-76,-6,112,-83,-166,-88,-162,standingup
31,71,83,28,4,2,67,-64,-24,-29,-25,61,54,-104,-95,-128,-168,sitting
28,58,55,22,0,-22,33,-24,-232,-241,-329,38,107,-102,-162,-91,-168,sitting
46,62,75,28,6,-9,100,-83,11,87,-122,43,89,-73,-175,-87,-158,standingup
28,58,55,22,0,-26,24,-43,-238,-216,-326,38,108,-101,-159,-89,-171,sitting
31,71,83,28,4,-37,113,-126,44,120,-146,25,127,-100,-205,-42,-161,walking
28,58,55,22,0,-2,100,-93,-4,83,-126,11,87,-69,-197,-86,-161,standing
31,71,83,28,4,-44,134,-124,-425,-477,-577,7,122,-97,-200,-54,-170,walking
28,58,55,22,0,-8,91,-101,-405,-429,-528,31,125,-131,-169,-81,-181,walking
31,71,83,28,4,-19,90,-126,-396,-420,-500,-11,90,-114,-155,-132,-137,sittingdown
31,71,83,28,4,3,70,-61,-19,7,-24,73,65,-98,-93,-113,-177,sitting
46,62,75,28,6,-11,85,-121,-44,84,-127,2,165,-70,-157,-60,-172,walking
46,62,75,28,6,-7,101,-79,3,75,-119,19,104,-87,-156,-101,-158,standing
28,58,55,22,0,-2,104,-103,4,87,-123,32,106,-88,-192,-86,-164,standing
28,58,55,22,0,-1,106,-98,4,84,-129,17,96,-91,-205,-88,-160,standing
28,58,55,22,0,-21,33,-22,-25,-23,-24,-23,60,-108,-144,-93,-168,sitting
31,71,83,28,4,-14,72,-161,24,101,-178,50,120,-55,-217,-60,-169,walking
28,58,55,22,0,-28,21,-31,-272,-354,-350,38,108,-101,-160,-89,-170,sitting
28,58,55,22,0,-21,26,-18,-26,-22,-24,-4,83,-90,-144,-93,-169,sitting
46,62,75,28,6,-3,101,-95,6,87,-113,40,63,-121,-173,-99,-160,walking
28,58,55,22,0,-18,28,-15,-15,-21,-21,-3,84,-90,-140,-96,-174,sitting
28,58,55,22,0,-11,101,-91,-491,-514,-614,19,106,-102,-198,-89,-166,standing
31,71,83,28,4,-1,66,-66,-25,-32,-26,62,55,-103,-92,-129,-167,sitting
28,58,55,22,0,1,101,-89,-4,86,-123,24,93,-48,-200,-91,-160,standing
46,62,75,28,6,-5,106,-95,-4,85,-126,29,107,-98,-181,-91,-155,standing
31,71,83,28,4,3,67,-62,-24,-32,-25,74,67,-90,-84,-129,-164,sitting
28,58,55,22,0,-4,101,-101,11,85,-126,32,103,-87,-193,-90,-165,standing
46,62,75,28,6,-4,66,-55,-9,14,-36,-3,92,-75,-166,-108,-173,sitting
28,58,55,22,0,10,114,-94,-366,-437,-585,36,138,-109,-174,-72,-178,walking
46,62,75,28,6,-3,86,-73,11,5,-50,28,77,-82,-179,-92,-151,standingup
31,71,83,28,4,4,100,-138,2,91,-119,10,114,-131,-215,-85,-162,walking
28,58,55,22,0,-22,36,-23,-180,-201,-318,39,107,-101,-159,-90,-169,sitting
31,71,83,28,4,-3,98,-120,7,93,-134,28,118,-85,-177,-77,-160,standing
28,58,55,22,0,4,94,-121,-493,-514,-615,31,121,-127,-173,-84,-175,walking
28,58,55,22,0,12,107,-123,-492,-515,-616,32,124,-118,-202,-86,-170,walking
75,67,67,24,0,-11,93,-155,-6,88,-88,16,122,-107,-203,-76,-163,standing
28,58,55,22,0,-12,88,-115,-2,3,-15,-7,78,-115,-197,-78,-134,sittingdown
46,62,75,28,6,2,97,-57,-13,21,-13,16,108,-93,-167,-92,-162,sitting
46,62,75,28,6,0,133,-120,11,76,-136,-2,122,-83,-158,-90,-162,walking
46,62,75,28,6,0,88,-46,-20,21,-19,10,107,-92,-164,-93,-159,sitting
46,62,75,28,6,-8,103,-100,4,83,-125,26,108,-99,-177,-90,-160,standing
31,71,83,28,4,-1,91,-97,-28,-12,-25,-9,115,-73,-100,-114,-188,standingup
31,71,83,28,4,3,115,-145,-43,27,-47,-20,113,-79,-173,-107,-118,sittingdown
28,58,55,22,0,-1,87,-153,-1,59,-44,7,107,-124,-223,-89,-137,sittingdown
46,62,75,28,6,-10,97,-98,0,79,-122,14,103,-91,-161,-108,-162,standing
31,71,83,28,4,2,63,-60,-37,-25,-27,71,65,-109,-90,-143,-154,sitting
46,62,75,28,6,-3,81,-25,4,24,-30,11,97,-64,-146,-106,-154,sitting
28,58,55,22,0,-1,103,-92,5,88,-123,26,102,-83,-194,-85,-160,standing
46,62,75,28,6,-2,105,-102,4,86,-124,22,108,-97,-184,-87,-161,standing
46,62,75,28,6,1,92,-50,-19,22,-17,11,107,-93,-163,-96,-153,sitting
28,58,55,22,0,-28,19,-27,-256,-258,-336,37,108,-101,-160,-89,-168,sitting
28,58,55,22,0,-15,35,-13,-15,-21,-22,-434,-445,-550,-149,-96,-170,sitting
31,71,83,28,4,13,133,-154,-1,91,-95,-89,171,-124,-222,-95,-143,walking
28,58,55,22,0,-2,103,-99,16,86,-122,41,107,-81,-189,-81,-154,standing
46,62,75,28,6,0,89,-48,-21,22,-17,8,107,-88,-163,-94,-153,sitting
28,58,55,22,0,-8,39,-4,-5,-16,-20,6,95,-81,-145,-95,-172,sitting
31,71,83,28,4,-32,110,-120,-476,-499,-599,-60,284,-22,-209,-83,-170,walking
31,71,83,28,4,-12,90,-130,17,89,-134,44,115,-77,-178,-75,-159,standing
28,58,55,22,0,-2,102,-98,2,86,-123,30,106,-87,-196,-87,-162,standing
31,71,83,28,4,-24,112,-157,-70,129,-73,175,130,-178,-224,-71,-174,walking
28,58,55,22,0,-28,33,-28,-213,-242,-339,38,107,-102,-156,-93,-164,sitting
31,71,83,28,4,2,111,-130,-457,-481,-588,-19,116,-82,-173,-84,-137,sittingdown
28,58,55,22,0,-16,127,-135,-475,-498,-598,11,136,-127,-48,-148,-149,walking
46,62,75,28,6,-9,92,-106,2,113,-133,1,100,-90,-161,-74,-147,walking
46,62,75,28,6,24,112,-49,26,77,-59,28,104,-69,-169,-91,-148,sittingdown
31,71,83,28,4,2,66,-64,-19,8,-27,65,59,-104,-97,-123,-170,sitting
28,58,55,22,0,-24,28,-27,-249,-322,-352,37,108,-102,-164,-90,-171,sitting
46,62,75,28,6,1,90,-48,-21,22,-19,11,107,-92,-165,-95,-153,sitting
75,67,67,24,0,-16,95,-149,-7,89,-100,21,122,-106,-181,-79,-146,standing
28,58,55,22,0,-14,83,-115,-479,-504,-603,42,119,-140,-179,-60,-177,walking
31,71,83,28,4,-2,96,-118,6,92,-135,29,119,-84,-173,-77,-163,standing
28,58,55,22,0,-25,32,-24,-208,-200,-329,38,108,-102,-159,-92,-165,sitting
31,71,83,28,4,-10,96,-139,4,88,-148,34,118,-85,-178,-77,-155,standing
31,71,83,28,4,-7,95,-124,2,90,-138,31,118,-82,-174,-77,-162,standing
28,58,55,22,0,-1,83,-168,32,9,-33,14,112,-118,-229,-97,-123,sittingdown
31,71,83,28,4,5,71,-59,-25,3,-23,86,79,-140,-100,-120,-193,sitting
31,71,83,28,4,-6,53,-155,-413,-454,-547,50,133,-61,-216,-61,-176,walking
46,62,75,28,6,-10,92,-110,4,84,-84,18,103,-76,-205,-99,-158,standingup
46,62,75,28,6,4,99,-103,-8,85,-121,77,25,-130,-170,-87,-162,walking
46,62,75,28,6,-1,90,-52,-21,22,-20,8,108,-89,-169,-94,-149,sitting
31,71,83,28,4,3,69,-63,-16,-32,-24,61,54,-103,-95,-129,-165,sitting
28,58,55,22,0,-2,110,-93,-492,-514,-613,34,144,-115,-162,-68,-181,walking
46,62,75,28,6,-7,95,-85,-2,70,-117,17,99,-66,-160,-101,-155,standing
28,58,55,22,0,-2,99,-93,-8,83,-127,47,99,-59,-183,-79,-151,standing
31,71,83,28,4,-6,95,-112,-38,-22,-30,54,47,-77,-113,-116,-179,standingup
31,71,83,28,4,-1,66,-65,-24,-29,-25,62,55,-102,-94,-127,-164,sitting
46,62,75,28,6,-14,118,-100,-127,-79,-239,26,176,-69,-162,-101,-166,walking
75,67,67,24,0,-7,84,-176,-14,-1,-20,-15,117,-88,-239,-95,-138,sittingdown
28,58,55,22,0,-31,25,-29,-197,-203,-344,38,107,-100,-158,-92,-166,sitting
31,71,83,28,4,-5,95,-115,15,91,-120,21,124,-87,-172,-73,-159,standing
75,67,67,24,0,-7,99,-134,-20,59,-47,11,121,-118,-196,-87,-156,walking
46,62,75,28,6,-2,87,-88,16,56,-104,4,107,-83,-175,-105,-173,walking
28,58,55,22,0,-8,103,-94,-492,-516,-616,19,104,-104,-185,-77,-164,standing
31,71,83,28,4,1,69,-66,-26,-32,-25,64,57,-101,-92,-134,-145,sitting
28,58,55,22,0,-9,103,-90,-492,-515,-615,19,106,-103,-193,-84,-167,standing
31,71,83,28,4,-19,119,-122,-487,-510,-610,3,261,-28,-174,-77,-165,walking
46,62,75,28,6,-1,96,-92,17,67,-96,5,108,-98,-178,-100,-163,walking
28,58,55,22,0,-8,134,-131,-492,-516,-616,44,113,-150,-177,-95,-168,walking
31,71,83,28,4,-13,92,-110,-1,90,-132,18,166,-57,-195,-83,-175,walking
28,58,55,22,0,-22,23,-27,-214,-233,-322,37,107,-102,-162,-91,-169,sitting
28,58,55,22,0,5,83,-170,3,62,-42,20,110,-117,-238,-97,-141,sittingdown
46,62,75,28,6,-14,87,-103,6,78,-99,23,93,-86,-204,-102,-157,standingup
31,71,83,28,4,-46,143,-143,75,71,-180,18,120,-85,-211,-82,-160,walking
28,58,55,22,0,-21,66,-114,-84,2,-180,62,-6,-115,-246,-96,-179,walking
31,71,83,28,4,3,70,-65,-15,-32,-23,68,62,-97,-87,-127,-161,sitting
28,58,55,22,0,-28,21,-25,-282,-376,-458,27,110,-86,-148,-93,-170,sitting
31,71,83,28,4,-1,95,-124,12,93,-125,32,118,-83,-182,-74,-162,standing
46,62,75,28,6,-17,100,-81,-3,82,-121,43,103,-84,-163,-107,-151,walking
46,62,75,28,6,-11,85,-105,7,78,-88,32,57,-77,-199,-107,-162,standingup
75,67,67,24,0,-20,95,-161,-6,32,-30,-19,113,-94,-251,-63,-155,standingup
28,58,55,22,0,-7,101,-91,14,87,-127,37,104,-86,-188,-85,-163,standing
31,71,83,28,4,-35,105,-127,7,98,-118,8,73,-133,-218,-80,-155,walking
28,58,55,22,0,-5,78,-132,-493,-516,-616,73,104,-102,-173,-55,-176,walking
28,58,55,22,0,-12,91,-117,-404,-427,-527,32,7,-128,-171,-69,-162,walking
46,62,75,28,6,-3,78,-29,0,23,-32,5,95,-68,-151,-108,-162,sitting
28,58,55,22,0,-12,94,-150,-17,70,-44,22,111,-120,-225,-103,-132,sittingdown
46,62,75,28,6,-5,96,-85,2,70,-115,25,103,-84,-159,-101,-152,standing
46,62,75,28,6,2,92,-46,-20,22,-16,7,107,-90,-164,-95,-154,sitting
46,62,75,28,6,-5,94,-92,6,70,-106,13,102,-87,-145,-109,-160,standing
28,58,55,22,0,4,98,-84,-383,-446,-550,34,155,-114,-193,-72,-168,walking
28,58,55,22,0,0,103,-93,-3,89,-120,42,98,-62,-186,-83,-155,standing
46,62,75,28,6,-3,98,-84,-5,87,-116,62,114,-72,-167,-110,-167,walking
31,71,83,28,4,0,66,-119,-491,-513,-613,19,124,-101,-225,-78,-178,walking
46,62,75,28,6,-19,114,-86,-10,92,-128,-19,164,-93,-149,-106,-166,walking
31,71,83,28,4,-11,89,-121,20,86,-129,33,124,-84,-179,-117,-97,standing
31,71,83,28,4,-18,98,-104,-388,-433,-555,4,118,-77,-152,-113,-108,sittingdown
46,62,75,28,6,-10,94,-96,0,71,-121,21,104,-87,-148,-104,-152,standing
31,71,83,28,4,6,70,-121,65,53,-150,23,130,-116,-238,-63,-178,walking
31,71,83,28,4,-3,91,-116,75,36,-154,16,124,-98,-226,-89,-186,walking
31,71,83,28,4,-44,109,-147,-487,-510,-610,229,294,-114,-230,-74,-166,walking
46,62,75,28,6,-5,97,-88,2,70,-120,27,109,-65,-157,-96,-149,standing
