@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
46,62,75,28,6,-3,98,-80,-8,28,-18,2,104,-76,-156,-101,-167,sittingdown
31,71,83,28,4,5,126,-114,-476,-499,-599,-1,134,-87,-210,-60,-177,walking
46,62,75,28,6,-10,95,-96,0,73,-122,21,104,-89,-158,-102,-154,standing
28,58,55,22,0,8,109,-125,-469,-493,-592,36,197,-149,-176,-54,-161,walking
28,58,55,22,0,-28,22,-28,-244,-282,-335,37,107,-102,-163,-90,-169,sitting
31,71,83,28,4,4,112,-121,-492,-515,-615,27,126,-102,-236,-90,-168,walking
31,71,83,28,4,21,92,-99,-24,-1,-28,75,68,-58,-691,-101,-177,standingup
28,58,55,22,0,-18,36,-17,-9,-24,-21,26,108,-81,-147,-96,-163,sitting
31,71,83,28,4,-8,95,-114,62,41,-122,24,123,-86,-164,-73,-166,standing
46,62,75,28,6,-14,90,-87,4,81,-117,26,87,-90,-185,-97,-156,standingup
28,58,55,22,0,-10,103,-95,-492,-514,-614,24,111,-97,-185,-81,-161,standing
31,71,83,28,4,6,74,-58,-20,10,-23,84,76,-143,-99,-120,-186,sitting
75,67,67,24,0,-13,90,-155,-3,91,-97,15,120,-107,-199,-81,-148,standing
31,71,83,28,4,-18,140,-127,-491,-514,-614,-212,142,29,-186,-69,-174,walking
46,62,75,28,6,1,102,-69,-9,22,-12,-13,104,-91,-153,-101,-146,sitting
28,58,55,22,0,-10,100,-118,-16,87,-111,17,110,-109,-192,-111,-116,sittingdown
46,62,75,28,6,-12,96,-80,12,87,-121,39,98,-74,-182,-90,-161,standingup
28,58,55,22,0,11,121,-126,-390,-435,-514,70,166,-123,-193,-96,-151,walking
46,62,75,28,6,-11,93,-95,-1,71,-121,20,104,-87,-155,-102,-155,standing
46,62,75,28,6,-4,98,-67,-14,19,-15,-12,104,-89,-138,-108,-148,sitting
31,71,83,28,4,7,101,-123,68,25,-169,12,125,-92,-234,-93,-186,walking
46,62,75,28,6,-3,89,-50,-21,21,-18,15,108,-89,-159,-94,-157,sitting
28,58,55,22,0,-27,21,-18,-259,-368,-449,27,109,-87,-151,-94,-169,sitting
31,71,83,28,4,-3,96,-122,7,92,-131,28,119,-85,-179,-74,-165,standing
75,67,67,24,0,-12,95,-98,-4,-10,-20,-66,85,-125,-191,-89,-129,sitting
31,71,83,28,4,-4,98,-122,6,92,-138,36,124,-78,-167,-73,-159,standing
31,71,83,28,4,2,90,-116,18,72,-104,31,108,-81,-150,-77,-155,standingup
28,58,55,22,0,-30,28,-30,-210,-222,-339,38,107,-102,-161,-92,-167,sitting
31,71,83,28,4,6,102,-119,-492,-515,-615,23,126,-97,-223,-90,-182,walking
31,71,83,28,4,2,91,-110,63,44,-100,15,124,-93,-168,-69,-168,standing
75,67,67,24,0,-10,93,-88,-11,-30,-23,-32,80,-112,-107,-119,-155,sitting
31,71,83,28,4,-14,92,-128,-1,88,-142,33,121,-80,-167,-72,-156,standing
46,62,75,28,6,1,100,-109,7,81,-113,27,110,-89,-168,-108,-172,walking
75,67,67,24,0,-13,95,-94,-14,-20,-21,-56,86,-118,-108,-117,-159,sitting
46,62,75,28,6,1,97,-58,-15,20,-16,16,108,-93,-164,-93,-161,sitting
31,71,83,28,4,-6,99,-119,5,93,-137,30,118,-82,-174,-79,-156,standing
28,58,55,22,0,-5,104,-96,-490,-513,-614,22,108,-100,-190,-81,-163,standing
28,58,55,22,0,-16,29,-14,-23,-22,-25,1,89,-85,-147,-94,-170,sitting
28,58,55,22,0,-17,37,-23,-20,-29,-27,30,107,-80,-144,-94,-164,sitting
46,62,75,28,6,-5,103,-90,18,85,-86,13,109,-100,-181,-88,-161,standing
31,71,83,28,4,4,70,-60,-24,-31,-23,63,56,-93,-92,-134,-171,sitting
28,58,55,22,0,-3,101,-99,2,86,-124,29,106,-86,-196,-87,-163,standing
46,62,75,28,6,-9,102,-99,4,83,-124,24,108,-97,-180,-90,-154,standing
28,58,55,22,0,-17,101,-91,-491,-513,-614,13,98,-110,-182,-88,-163,standing
31,71,83,28,4,-6,95,-131,9,93,-123,25,127,-81,-176,-68,-157,standing
31,71,83,28,4,1,66,-63,-24,-32,-24,68,61,-89,-88,-131,-168,sitting
31,71,83,28,4,-13,94,-125,-6,90,-137,28,126,-81,-169,-71,-149,standing
28,58,55,22,0,-3,103,-96,7,87,-125,36,104,-86,-197,-91,-160,standing
31,71,83,28,4,7,68,-55,-33,-21,-23,70,62,-111,-87,-148,-165,sitting
46,62,75,28,6,-11,95,-100,1,72,-125,15,103,-92,-170,-103,-162,standing
46,62,75,28,6,3,147,-71,-44,118,-69,1,113,-87,-161,-93,-168,walking
31,71,83,28,4,8,120,-139,-492,-515,-614,-20,111,-74,-198,-97,-140,sittingdown
28,58,55,22,0,-28,32,-30,-253,-272,-344,38,107,-102,-162,-91,-170,sitting
31,71,83,28,4,6,97,-112,-37,-14,-27,61,54,-71,-111,-106,-190,standingup
46,62,75,28,6,-5,75,-35,-3,22,-32,2,94,-71,-154,-109,-165,sitting
46,62,75,28,6,-10,92,-89,-5,67,-121,17,101,-68,-155,-102,-152,standing
46,62,75,28,6,12,118,-28,17,88,-95,33,106,-66,-137,-81,-146,sittingdown
46,62,75,28,6,-16,80,-93,-13,82,-123,31,47,-161,-197,-98,-161,walking
46,62,75,28,6,-7,84,-90,-216,-286,-423,23,60,-129,-150,-107,-168,walking
46,62,75,28,6,-4,79,-24,3,25,-29,6,94,-68,-153,-109,-161,sitting
28,58,55,22,0,-25,33,-22,-256,-352,-367,29,110,-101,-154,-94,-162,sitting
46,62,75,28,6,-5,104,-96,3,84,-123,23,109,-95,-188,-88,-157,standing
28,58,55,22,0,-2,89,-109,-431,-446,-546,16,84,-80,-216,-90,-165,walking
31,71,83,28,4,-7,96,-122,2,90,-139,29,119,-83,-177,-77,-158,standing
46,62,75,28,6,-10,94,-91,-5,71,-124,12,100,-69,-158,-107,-154,standing
46,62,75,28,6,-11,96,-84,11,87,-117,33,96,-70,-183,-91,-155,standingup
31,71,83,28,4,2,69,-63,-31,-1,-26,72,65,-99,-91,-117,-163,sitting
31,71,83,28,4,-2,95,-113,63,41,-127,22,123,-86,-168,-73,-153,standing
28,58,55,22,0,-15,90,-127,-485,-508,-608,23,134,-118,-160,-75,-178,walking
75,67,67,24,0,4,87,-139,86,94,-14,7,123,-115,-207,-97,-165,walking
75,67,67,24,0,-11,75,-144,-5,60,-54,5,124,-95,-215,-93,-156,standingup
31,71,83,28,4,9,79,-148,-13,59,-48,73,66,-42,-157,-58,-127,standingup
31,71,83,28,4,0,67,-66,-25,5,-27,82,76,-141,-98,-117,-183,sitting
31,71,83,28,4,5,73,-61,-21,9,-23,82,74,-143,-103,-116,-192,sitting
31,71,83,28,4,4,72,-62,-21,9,-24,81,74,-143,-102,-116,-192,sitting
75,67,67,24,0,-16,95,-118,59,8,18,-59,95,-88,-120,-124,-136,sitting
31,71,83,28,4,-7,93,-113,13,86,-124,24,123,-85,-167,-76,-156,standing
46,62,75,28,6,-1,92,-53,-21,21,-19,11,109,-88,-162,-95,-151,sitting
46,62,75,28,6,0,91,-53,-17,23,-17,15,108,-91,-159,-94,-158,sitting
31,71,83,28,4,-44,127,-120,-422,-479,-575,-102,178,70,-217,-67,-165,walking
31,71,83,28,4,2,117,-140,-401,-420,-528,-15,120,-81,-190,-63,-134,sittingdown
46,62,75,28,6,-5,78,-35,-4,22,-32,6,96,-67,-147,-107,-162,sitting
31,71,83,28,4,2,70,-62,-23,7,-26,90,83,-138,-93,-114,-179,sitting
46,62,75,28,6,-4,133,-70,11,158,-99,-4,110,-73,-157,-88,-167,walking
31,71,83,28,4,13,94,-158,-14,78,-65,55,48,-55,-187,-58,-135,standingup
46,62,75,28,6,-11,93,-97,1,72,-125,18,103,-89,-159,-104,-156,standing
31,71,83,28,4,3,71,-61,-22,-29,-22,67,60,-99,-89,-129,-158,sitting
46,62,75,28,6,-14,93,-93,22,48,-123,21,105,-101,-182,-91,-167,walking
31,71,83,28,4,-2,94,-109,-40,-5,-27,12,118,-78,-158,-77,-173,standingup
31,71,83,28,4,7,69,-54,-35,-20,-23,69,62,-111,-88,-146,-162,sitting
28,58,55,22,0,0,111,-114,-492,-516,-616,25,122,-131,-185,-97,-178,walking
28,58,55,22,0,-5,75,-113,-493,-515,-616,47,124,-138,-176,-75,-179,walking
31,71,83,28,4,-1,93,-141,4,94,-116,31,127,-88,-191,-62,-186,standing
28,58,55,22,0,0,101,-101,4,86,-121,19,94,-93,-196,-82,-159,standing
28,58,55,22,0,-5,112,-82,-492,-516,-615,41,150,-119,-173,-71,-173,walking
28,58,55,22,0,-2,102,-97,4,87,-123,17,91,-94,-191,-85,-159,standing
31,71,83,28,4,4,70,-61,-22,-26,-22,62,55,-103,-96,-128,-168,sitting
28,58,55,22,0,-45,68,-137,-38,105,-138,64,190,-141,-159,-57,-170,walking
28,58,55,22,0,5,107,-99,12,86,-127,47,103,-77,-192,-85,-157,standing
28,58,55,22,0,-24,94,-125,-493,-516,-616,39,125,-134,-173,-87,-171,walking
46,62,75,28,6,0,87,-95,-14,86,-112,107,21,-120,-175,-77,-165,walking
28,58,55,22,0,-6,95,-125,6,-49,-33,28,126,-88,-175,-45,-71,standingup
31,71,83,28,4,-1,95,-107,15,91,-119,22,123,-86,-156,-79,-151,standing
31,71,83,28,4,2,70,-64,-24,-30,-24,60,53,-104,-96,-134,-151,sitting
28,58,55,22,0,4,84,-160,-4,56,-45,22,112,-113,-228,-106,-150,sittingdown
46,62,75,28,6,-4,94,-119,6,15,-67,28,85,-81,-209,-94,-154,standingup
31,71,83,28,4,-8,94,-126,-16,89,-134,30,125,-73,-163,-68,-161,standing
31,71,83,28,4,-21,94,-134,-14,91,-127,15,121,-93,-190,-85,-138,standing
31,71,83,28,4,-12,90,-127,3,88,-138,28,120,-84,-176,-76,-158,standing
75,67,67,24,0,-11,104,-124,10,-38,-20,-13,118,-95,-219,-107,-123,standingup
46,62,75,28,6,-3,98,-66,-16,17,-17,-14,104,-91,-167,-91,-156,sitting
31,71,83,28,4,-9,93,-113,14,88,-122,23,124,-83,-158,-74,-161,standing
31,71,83,28,4,-12,115,-119,5,90,-127,46,205,-40,-200,-75,-178,walking
28,58,55,22,0,-1,101,-97,13,89,-122,44,99,-81,-200,-94,-162,standing
46,62,75,28,6,1,92,-48,-19,24,-14,11,107,-94,-163,-95,-154,sitting
46,62,75,28,6,-5,86,-70,3,12,-38,24,72,-90,-184,-94,-154,standingup
28,58,55,22,0,-18,127,-124,-493,-515,-616,-3,135,-111,-165,-73,-164,walking
46,62,75,28,6,12,103,-121,7,57,-33,7,105,-71,-194,-89,-147,sittingdown
31,71,83,28,4,-25,72,-114,3,88,-136,38,36,-141,-216,-78,-170,walking
28,58,55,22,0,-24,22,-24,-220,-206,-319,37,107,-102,-162,-91,-167,sitting
31,71,83,28,4,1,68,-62,-19,7,-25,70,64,-99,-93,-112,-176,sitting
31,71,83,28,4,-16,71,-133,-3,90,-115,44,37,-121,-189,-65,-157,walking
46,62,75,28,6,-19,114,-94,-9,82,-122,18,143,-103,-146,-116,-157,walking
75,67,67,24,0,-12,94,-93,-7,-9,-21,-63,87,-129,-98,-140,-142,sitting
31,71,83,28,4,-11,98,-136,16,91,-129,11,118,-79,-150,-77,-181,standingup
46,62,75,28,6,-10,94,-90,-6,71,-122,11,97,-65,-162,-109,-155,standing
28,58,55,22,0,-4,102,-99,5,83,-127,34,107,-80,-194,-80,-157,standing
28,58,55,22,0,7,105,-104,9,110,-98,3,87,-98,-196,-87,-163,standingup
46,62,75,28,6,-6,95,-83,-3,69,-118,18,102,-64,-154,-99,-152,standing
46,62,75,28,6,-10,91,-110,4,7,-75,32,72,-80,-192,-91,-154,standingup
31,71,83,28,4,-23,93,-115,-3,94,-109,18,121,-106,-194,-79,-174,walking
46,62,75,28,6,-5,106,-88,-1,88,-122,28,107,-97,-185,-91,-153,standing
31,71,83,28,4,-31,92,-162,-52,139,-148,306,22,-276,-198,-69,-167,walking
28,58,55,22,0,-1,101,-88,-5,83,-128,26,98,-47,-189,-82,-155,standing
46,62,75,28,6,-7,103,-95,5,81,-126,23,108,-96,-182,-90,-157,standing
46,62,75,28,6,-8,64,-48,-5,16,-33,9,96,-71,-160,-107,-168,sitting
28,58,55,22,0,-2,100,-92,-7,82,-128,27,96,-44,-194,-82,-153,standing
31,71,83,28,4,-8,108,-117,-35,86,-15,12,128,-92,-194,-72,-182,walking
28,58,55,22,0,-28,26,-20,-262,-373,-452,27,109,-87,-150,-94,-170,sitting
28,58,55,22,0,-19,33,-24,-19,-34,-27,33,104,-77,-146,-95,-163,sitting
28,58,55,22,0,-31,24,-24,-197,-207,-341,38,107,-101,-163,-93,-167,sitting
31,71,83,28,4,-14,78,-104,-272,-291,-391,-19,89,-111,-175,-114,-140,standingup
28,58,55,22,0,8,109,-120,-381,-454,-552,22,128,-129,-164,-78,-181,walking
46,62,75,28,6,-9,100,-92,13,84,-118,37,84,-85,-185,-92,-153,standingup
75,67,67,24,0,-14,94,-126,-9,89,-94,6,117,-95,-203,-87,-143,standingup
28,58,55,22,0,-1,95,-109,-490,-514,-614,30,123,-134,-196,-87,-172,walking
46,62,75,28,6,-11,99,-101,0,74,-125,15,103,-94,-161,-112,-160,standing
46,62,75,28,6,24,116,-49,18,53,-42,20,101,-59,-196,-98,-150,sittingdown
31,71,83,28,4,0,88,-123,60,54,-156,15,124,-105,-235,-78,-178,walking
46,62,75,28,6,-12,92,-103,-1,68,-123,16,104,-93,-161,-103,-157,standing
31,71,83,28,4,6,73,-60,-33,-5,-24,65,58,-103,-98,-122,-187,sitting
28,58,55,22,0,-5,100,-93,0,84,-124,10,82,-100,-190,-82,-156,standing
31,71,83,28,4,1,69,-64,-23,-31,-24,66,60,-98,-87,-125,-161,sitting
46,62,75,28,6,-7,109,-84,-6,92,-128,-105,125,-5,-170,-91,-165,walking
31,71,83,28,4,10,69,-66,-18,-32,-25,79,72,-97,-94,-129,-175,sitting
31,71,83,28,4,2,67,-63,-19,6,-26,72,65,-98,-90,-118,-164,sitting
46,62,75,28,6,3,94,-53,-21,22,-16,7,107,-90,-165,-94,-152,sitting
28,58,55,22,0,-23,90,-130,-481,-503,-604,40,151,-116,-169,-34,-178,walking
31,71,83,28,4,-22,95,-123,-7,104,-121,36,57,-117,-198,-87,-175,walking
46,62,75,28,6,-6,114,-78,-4,102,-108,103,116,-51,-167,-84,-160,walking
31,71,83,28,4,5,69,-61,-18,9,-24,65,58,-105,-98,-123,-172,sitting
31,71,83,28,4,-9,92,-124,3,86,-142,28,119,-85,-182,-77,-154,standing
28,58,55,22,0,9,105,-157,-492,-514,-616,4,88,-39,-258,-78,-146,standingup
46,62,75,28,6,-2,141,-117,25,101,-47,-7,113,-90,-126,-108,-147,walking
28,58,55,22,0,-28,21,-26,-215,-299,-322,27,107,-88,-148,-95,-169,sitting
46,62,75,28,6,-7,96,-85,-4,71,-119,19,101,-65,-159,-103,-157,standing
31,71,83,28,4,-23,113,-120,-487,-509,-609,-2,225,-79,-208,-80,-165,walking
28,58,55,22,0,-27,34,-34,-257,-232,-332,27,107,-87,-147,-94,-169,sitting
46,62,75,28,6,12,124,-100,5,81,-110,103,22,-146,-185,-89,-168,walking
46,62,75,28,6,-2,88,-50,-22,21,-19,10,108,-90,-161,-93,-158,sitting
28,58,55,22,0,-2,91,-169,-6,48,-33,7,108,-120,-228,-80,-131,sittingdown
28,58,55,22,0,-1,102,-96,4,88,-123,31,107,-80,-191,-80,-160,standing
75,67,67,24,0,-15,90,-157,-6,89,-96,18,126,-104,-193,-76,-148,standing
28,58,55,22,0,-22,33,-23,-28,-29,-25,25,108,-81,-146,-95,-163,sitting
31,71,83,28,4,-12,91,-132,21,88,-116,29,119,-83,-174,-76,-158,standing
28,58,55,22,0,5,108,-93,4,89,-121,15,88,-95,-193,-82,-156,standing
28,58,55,22,0,-11,134,-105,-287,-252,-388,-121,185,-55,-179,-57,-177,walking
28,58,55,22,0,-10,100,-107,-492,-516,-616,41,144,-102,-170,-90,-173,walking
28,58,55,22,0,1,135,-151,-482,-504,-604,27,144,-117,-161,-60,-178,walking
46,62,75,28,6,-2,94,-56,-20,22,-17,13,108,-89,-162,-95,-152,sitting
28,58,55,22,0,-2,101,-118,-493,-515,-616,32,121,-131,-182,-81,-180,walking
28,58,55,22,0,-20,26,-17,-26,-21,-26,4,91,-83,-147,-94,-169,sitting
46,62,75,28,6,-12,92,-104,-1,70,-125,16,104,-90,-159,-103,-155,standing
31,71,83,28,4,2,69,-63,-35,-7,-26,72,66,-97,-91,-113,-179,sitting
46,62,75,28,6,-4,94,-94,16,54,-116,8,103,-94,-177,-92,-164,walking
28,58,55,22,0,-6,100,-98,2,85,-124,-37,27,-148,-190,-82,-154,standing
28,58,55,22,0,3,109,-99,15,90,-121,35,100,-91,-184,-78,-154,standing
31,71,83,28,4,30,125,-127,-462,-480,-581,27,191,-83,-218,-53,-177,walking
31,71,83,28,4,-9,95,-115,62,40,-125,25,123,-84,-164,-74,-165,standing
28,58,55,22,0,-4,93,-136,-13,79,-74,26,109,-110,-192,-96,-145,sittingdown
46,62,75,28,6,0,87,-46,-22,23,-18,12,109,-88,-164,-94,-152,sitting
28,58,55,22,0,-33,21,-30,-280,-374,-456,27,109,-87,-152,-93,-170,sitting
28,58,55,22,0,-1,103,-99,2,88,-123,31,106,-85,-194,-85,-160,standing
46,62,75,28,6,-3,101,-97,10,88,-104,11,104,-70,-151,-91,-160,sittingdown
46,62,75,28,6,-1,94,-59,-16,20,-16,17,109,-90,-166,-92,-161,sitting
31,71,83,28,4,-8,94,-127,19,90,-132,44,114,-78,-185,-79,-151,standing
46,62,75,28,6,-7,96,-92,-3,74,-122,8,102,-94,-168,-107,-165,standing
28,58,55,22,0,-17,91,-164,-493,-516,-616,59,165,-111,-168,-55,-174,walking
31,71,83,28,4,-10,94,-125,1,90,-139,34,126,-78,-169,-68,-152,standing
75,67,67,24,0,-13,94,-153,-5,91,-92,14,120,-108,-192,-80,-156,standing
46,62,75,28,6,23,111,-52,21,40,-34,43,109,-83,-175,-88,-150,sittingdown
75,67,67,24,0,-9,91,-91,-10,-20,-21,-70,84,-105,-96,-139,-151,sitting
31,71,83,28,4,-21,71,-171,-271,-293,-388,-13,97,-78,-218,-81,-141,standingup
31,71,83,28,4,19,101,-119,19,98,-107,17,118,-76,-159,-75,-175,standingup
46,62,75,28,6,-6,74,-34,-3,21,-33,5,96,-68,-150,-107,-163,sitting
46,62,75,28,6,2,89,-134,2,80,-63,17,108,-78,-182,-103,-163,sittingdown
31,71,83,28,4,-9,93,-125,4,89,-138,30,122,-81,-173,-72,-153,standing
31,71,83,28,4,-14,97,-135,11,88,-122,2,120,-82,-161,-75,-170,standingup
28,58,55,22,0,-6,99,-143,-476,-492,-599,9,104,-60,-258,-73,-136,standingup
31,71,83,28,4,1,93,-126,13,92,-114,-15,142,-111,-217,-99,-161,walking
28,58,55,22,0,2,85,-178,2,27,-15,4,106,-130,-251,-101,-155,sittingdown
46,62,75,28,6,2,91,-101,10,78,-101,11,110,-96,-211,-83,-167,walking
46,62,75,28,6,15,108,-99,-72,143,42,15,108,-100,-172,-107,-173,walking
46,62,75,28,6,-1,90,-50,-21,22,-18,11,108,-89,-162,-94,-157,sitting
46,62,75,28,6,-7,103,-100,6,86,-122,21,108,-95,-177,-90,-157,standing
31,71,83,28,4,0,65,-64,-20,6,-26,67,60,-102,-95,-120,-167,sitting
28,58,55,22,0,-2,102,-97,13,88,-119,39,106,-79,-194,-85,-157,standing
28,58,55,22,0,-1,102,-94,2,87,-122,4,74,-107,-195,-85,-160,standing
28,58,55,22,0,-13,92,-105,-490,-514,-614,22,142,-134,-176,-86,-171,walking
28,58,55,22,0,-2,99,-97,-8,82,-127,43,98,-65,-191,-90,-160,standing
28,58,55,22,0,-12,96,-123,6,-11,-15,21,111,-120,-190,-104,-130,sittingdown
75,67,67,24,0,-12,95,-145,-28,85,-100,-42,179,-97,-167,-76,-164,walking
46,62,75,28,6,-8,96,-101,15,57,-114,7,106,-82,-183,-101,-167,walking
28,58,55,22,0,-7,107,-95,-492,-516,-615,14,99,-110,-192,-89,-169,standing
46,62,75,28,6,0,83,-22,5,25,-30,12,96,-64,-147,-108,-156,sitting
28,58,55,22,0,-6,99,-100,4,84,-127,37,109,-78,-187,-78,-154,standing
46,62,75,28,6,-6,97,-86,3,72,-114,22,103,-85,-165,-101,-156,standing
46,62,75,28,6,3,94,-64,14,-6,-64,42,54,-69,-174,-93,-147,standingup
46,62,75,28,6,-2,79,-29,2,25,-29,5,95,-68,-151,-109,-163,sitting
75,67,67,24,0,-25,119,-169,-3,108,-69,-137,192,-25,-193,-92,-155,walking
46,62,75,28,6,-5,106,-99,7,85,-125,28,107,-99,-178,-90,-159,standing
28,58,55,22,0,-9,93,-106,-370,-432,-536,32,118,-135,-192,-84,-171,walking
31,71,83,28,4,-1,58,-122,48,32,-173,11,124,-99,-210,-80,-196,walking
31,71,83,28,4,-6,96,-110,65,43,-120,27,122,-84,-165,-74,-158,standing
28,58,55,22,0,-32,21,-26,-274,-375,-457,27,109,-86,-150,-92,-169,sitting
46,62,75,28,6,-2,79,-28,1,25,-29,5,95,-69,-151,-109,-163,sitting
46,62,75,28,6,-8,113,-116,-10,88,-110,-7,147,-134,-172,-116,-161,walking
28,58,55,22,0,-12,95,-116,-408,-431,-532,30,123,-128,-189,-87,-180,walking
46,62,75,28,6,-1,88,-48,-22,22,-19,11,108,-90,-165,-94,-152,sitting
28,58,55,22,0,-28,17,-31,-246,-227,-327,38,108,-101,-159,-91,-166,sitting
31,71,83,28,4,6,73,-59,-21,-25,-21,61,53,-104,-96,-130,-167,sitting
31,71,83,28,4,2,65,-64,-37,-26,-28,70,63,-108,-89,-137,-170,sitting
31,71,83,28,4,-10,93,-120,2,91,-134,29,120,-81,-170,-76,-161,standing
46,62,75,28,6,-11,92,-98,-2,71,-122,17,105,-89,-156,-100,-158,standing
31,71,83,28,4,-7,93,-123,3,89,-141,29,123,-80,-169,-68,-156,standing
46,62,75,28,6,-11,94,-86,1,9,-16,24,100,-89,-185,-95,-156,standingup
28,58,55,22,0,-31,14,-34,-230,-284,-331,37,108,-102,-161,-91,-169,sitting
28,58,55,22,0,-19,35,-20,-16,-25,-24,24,108,-82,-144,-95,-162,sitting
46,62,75,28,6,-13,113,-88,-23,85,-131,33,250,-11,-149,-105,-165,walking
28,58,55,22,0,-3,81,-171,15,13,-11,9,109,-124,-272,-120,-138,sittingdown
46,62,75,28,6,-3,123,-77,47,101,-122,2,114,-69,-175,-112,-165,walking
28,58,55,22,0,-19,35,-16,-8,-24,-20,25,108,-81,-147,-96,-163,sitting
28,58,55,22,0,-11,102,-90,-492,-514,-614,19,107,-100,-195,-87,-166,standing
31,71,83,28,4,-45,123,-132,-340,-393,-518,-1,116,-99,-203,-59,-148,walking
31,71,83,28,4,0,67,-65,-24,-32,-25,63,56,-102,-91,-131,-151,sitting
46,62,75,28,6,-6,95,-92,0,77,-121,10,103,-90,-167,-104,-165,standing
46,62,75,28,6,-11,96,-146,8,54,-44,25,95,-78,-241,-77,-164,standingup
31,71,83,28,4,-28,117,-123,13,109,-109,-60,319,-37,-192,-77,-162,walking
31,71,83,28,4,-7,94,-111,64,41,-119,25,123,-85,-164,-72,-166,standing
31,71,83,28,4,-1,92,-183,-35,39,-32,42,35,-62,-112,-37,-176,standingup
31,71,83,28,4,-5,95,-122,7,90,-138,29,119,-83,-185,-76,-158,standing
46,62,75,28,6,-15,133,-50,48,138,-157,7,114,-74,-166,-86,-174,walking
46,62,75,28,6,0,91,-48,-19,22,-16,10,108,-92,-164,-94,-158,sitting
46,62,75,28,6,27,99,-2,20,33,-25,22,98,-49,-140,-101,-148,sitting
46,62,75,28,6,-5,104,-92,7,86,-126,27,108,-98,-176,-90,-159,standing
75,67,67,24,0,-13,95,-97,-7,-9,-21,-67,84,-124,-99,-140,-144,sitting
28,58,55,22,0,-2,100,-94,2,84,-124,26,102,-83,-190,-81,-157,standing
75,67,67,24,0,-6,95,-148,-3,87,-88,9,121,-111,-179,-84,-161,standing
28,58,55,22,0,-19,37,-19,-17,-21,-22,16,104,-69,-145,-94,-169,sitting
28,58,55,22,0,-12,100,-92,-494,-517,-617,3,86,-116,-195,-83,-164,standing
31,71,83,28,4,4,72,-60,-25,4,-22,92,84,-138,-97,-119,-186,sitting
75,67,67,24,0,-9,93,-144,1,-26,-20,-5,122,-100,-224,-97,-123,sittingdown
28,58,55,22,0,-3,88,-125,-492,-515,-615,38,60,-99,-192,-84,-160,walking
75,67,67,24,0,-12,97,-106,-12,-19,-21,-65,88,-104,-105,-147,-134,sitting
46,62,75,28,6,-6,108,-94,2,91,-124,-10,93,-73,-177,-91,-155,standing
46,62,75,28,6,-9,64,-48,-9,15,-39,7,96,-79,-161,-108,-168,sitting
31,71,83,28,4,-10,93,-115,15,87,-124,26,123,-84,-164,-74,-159,standing
28,58,55,22,0,-3,107,-102,5,88,-120,17,92,-95,-194,-88,-165,standing
31,71,83,28,4,6,73,-60,-15,-29,-20,61,54,-104,-95,-130,-167,sitting
31,71,83,28,4,-10,92,-126,4,89,-138,30,121,-82,-174,-73,-155,standing
31,71,83,28,4,-4,95,-109,23,85,-120,26,123,-83,-157,-74,-166,standing
46,62,75,28,6,-10,94,-96,0,74,-121,20,103,-89,-161,-105,-156,standing
31,71,83,28,4,-10,96,-114,-270,-285,-387,-16,107,-83,-148,-109,-125,sittingdown
75,67,67,24,0,-10,94,-149,-4,90,-96,18,127,-103,-191,-76,-145,standing
46,62,75,28,6,-12,92,-93,-8,67,-123,14,99,-68,-158,-105,-152,standing
28,58,55,22,0,-14,123,-107,-489,-512,-613,46,231,-97,-165,-77,-168,walking
28,58,55,22,0,-16,35,-23,-42,-31,-35,27,105,-82,-150,-93,-162,sitting
31,71,83,28,4,-6,97,-121,6,92,-134,36,124,-78,-178,-72,-152,standing
28,58,55,22,0,-6,90,-118,-9,88,-106,23,110,-114,-226,-107,-131,sittingdown
46,62,75,28,6,-8,93,-93,4,79,-108,12,103,-89,-157,-107,-157,standing
31,71,83,28,4,-10,93,-93,-490,-514,-612,-3,120,-78,-145,-130,-111,sittingdown
31,71,83,28,4,-16,96,-113,57,38,-126,36,120,-75,-153,-79,-155,standing
31,71,83,28,4,-10,88,-154,-362,-379,-516,-10,116,-74,-211,-80,-144,sittingdown
31,71,83,28,4,9,114,-124,-387,-456,-557,-2,143,-86,-217,-53,-157,walking
46,62,75,28,6,-10,95,-95,0,77,-123,16,103,-90,-153,-109,-162,standing
31,71,83,28,4,-10,97,-131,-15,93,-127,23,118,-78,-174,-78,-155,standing
28,58,55,22,0,-4,86,-162,-492,-516,-616,438,87,-259,-174,-54,-170,walking
75,67,67,24,0,-13,93,-89,-9,-23,-20,-73,78,-96,-97,-146,-150,sitting
46,62,75,28,6,-3,109,-99,6,93,-119,22,108,-96,-185,-90,-158,standing
31,71,83,28,4,2,111,-114,-476,-502,-601,15,129,-93,-225,-78,-190,walking
28,58,55,22,0,-27,28,-20,-266,-373,-454,27,109,-87,-151,-97,-170,sitting
46,62,75,28,6,-5,106,-90,-2,93,-115,30,102,-74,-157,-73,-166,walking
31,71,83,28,4,-6,93,-114,54,51,-119,21,124,-88,-164,-74,-157,standing
